代码,名称,综合得分,选股日价格,次日开盘价,次日收益%,胜负
000803,山高环能,0.5159,7.38,7.35,-0.41,负
002777,久远银海,0.5159,13.29,13.29,0.0,平
688268,华特气体,0.5158,219.06,234.16,6.89,胜
000601,韶能股份,0.5158,6.74,6.7,-0.59,负
603418,友升股份,0.5154,52.85,53.17,0.61,胜
601857,中国石油,0.5153,9.68,9.68,0.0,平
603444,吉比特,0.5153,332.8,329.81,-0.9,负
920111,聚星科技,0.5153,35.02,35.02,0.0,平
603399,永杉锂业,0.5152,21.23,22.06,3.91,胜
300871,回盛生物,0.5152,22.76,22.6,-0.7,负
300439,美康生物,0.5152,8.34,8.29,-0.6,负
603898,好莱客,0.5152,12.76,12.82,0.47,胜
300822,贝仕达克,0.5151,12.77,12.66,-0.86,负
301318,维海德,0.515,21.18,20.81,-1.75,负
001390,古麒绒材,0.515,19.03,19.03,0.0,平
300957,贝泰妮,0.515,32.88,32.58,-0.91,负
301137,哈焊华通,0.515,37.15,37.01,-0.38,负
301199,迈赫股份,0.5149,18.55,18.37,-0.97,负
002926,华西证券,0.5148,8.37,8.36,-0.12,负
003019,宸展光电,0.5148,31.86,31.57,-0.91,负
600325,华发股份,0.5147,2.51,2.51,0.0,平
601106,中国一重,0.5147,3.52,3.55,0.85,胜
300904,威力传动,0.5147,45.25,45.24,-0.02,负
002609,捷顺科技,0.5147,7.47,7.44,-0.4,负
688549,中巨芯-U,0.5146,34.94,33.01,-5.52,负
601368,绿城水务,0.5146,4.4,4.36,-0.91,负
600380,健康元,0.5145,9.78,9.75,-0.31,负
300637,扬帆新材,0.5145,10.51,10.41,-0.95,负
002687,乔治白,0.5144,4.19,4.16,-0.72,负
301487,盟固利,0.5144,22.55,22.33,-0.98,负
688319,欧林生物,0.5144,37.62,37.62,0.0,平
600071,凤凰光学,0.5143,17.2,17.1,-0.58,负
600765,中航重机,0.5142,14.15,14.15,0.0,平
688700,东威科技,0.5142,96.17,94.14,-2.11,负
300650,太龙股份,0.5142,12.75,12.73,-0.16,负
300907,康平科技,0.5141,51.53,49.4,-4.13,负
600862,中航高科,0.5141,19.19,19.09,-0.52,负
603161,科华控股,0.5141,15.24,15.12,-0.79,负
601968,宝钢包装,0.5141,4.2,4.18,-0.48,负
002035,华帝股份,0.5141,4.77,4.75,-0.42,负
920270,天铭科技,0.5141,13.57,13.65,0.59,胜
603155,新亚强,0.5141,21.84,21.88,0.18,胜
688472,阿特斯,0.514,11.55,11.5,-0.43,负
301121,紫建电子,0.514,36.4,36.0,-1.1,负
605287,德才股份,0.514,43.14,42.75,-0.9,负
002042,华孚时尚,0.5139,3.87,3.85,-0.52,负
600483,福能股份,0.5138,11.43,11.35,-0.7,负
300885,海昌新材,0.5138,25.66,25.35,-1.21,负
300002,神州泰岳,0.5137,7.56,7.52,-0.53,负
300683,海特生物,0.5137,23.79,23.63,-0.67,负
600623,华谊集团,0.5137,8.73,8.8,0.8,胜
002841,视源股份,0.5137,34.87,34.55,-0.92,负
001872,招商港口,0.5136,19.72,19.67,-0.25,负
688702,盛科通信-U,0.5136,319.69,315.0,-1.47,负
300382,斯莱克,0.5135,17.88,17.6,-1.57,负
920076,国亮新材,0.5134,13.78,13.82,0.29,胜
600343,航天动力,0.5133,24.39,24.1,-1.19,负
003015,日久光电,0.5132,12.39,12.31,-0.65,负
001393,维通利,0.5132,57.57,57.32,-0.43,负
300535,达威股份,0.5129,14.86,14.82,-0.27,负
300827,上能电气,0.5128,31.1,30.85,-0.8,负
002728,特一药业,0.5128,8.02,7.98,-0.5,负
001228,永泰运,0.5128,26.32,26.2,-0.46,负
300384,三联虹普,0.5127,12.55,12.48,-0.56,负
000758,中色股份,0.5125,7.63,7.7,0.92,胜
002476,新叶股份,0.5125,5.41,5.37,-0.74,负
688709,成都华微,0.5125,35.72,35.41,-0.87,负
603508,思维列控,0.5124,21.77,21.84,0.32,胜
301265,华新科技,0.5123,27.32,27.0,-1.17,负
600615,鑫源智造,0.5123,10.37,10.46,0.87,胜
603607,京华激光,0.5122,21.67,21.67,0.0,平
002903,宇环数控,0.5122,51.48,51.36,-0.23,负
603097,江苏华辰,0.5121,27.69,27.79,0.36,胜
600248,陕建股份,0.512,2.91,2.9,-0.34,负
688171,纬德信息,0.5119,47.78,47.69,-0.19,负
920471,美邦科技,0.5119,12.69,12.74,0.39,胜
600559,老白干酒,0.5118,12.02,11.94,-0.67,负
603131,上海沪工,0.5118,17.77,17.6,-0.96,负
601229,上海银行,0.5117,9.02,9.04,0.22,胜
000409,云鼎科技,0.5117,8.84,8.8,-0.45,负
002111,威海广泰,0.5115,9.42,9.34,-0.85,负
688356,键凯科技,0.5115,68.88,68.52,-0.52,负
301100,风光股份,0.5113,15.33,15.14,-1.24,负
600763,通策医疗,0.5113,35.17,34.97,-0.57,负
300988,津荣天宇,0.5112,17.27,17.2,-0.41,负
002733,雄韬股份,0.511,35.0,35.0,0.0,平
000415,渤海租赁,0.511,4.44,4.45,0.23,胜
300643,万通智控,0.511,18.7,18.89,1.02,胜
000518,四环生物,0.5109,3.18,3.16,-0.63,负
001388,信通电子,0.5108,29.9,29.8,-0.33,负
002131,利欧股份,0.5108,5.37,5.49,2.23,胜
300647,超频三,0.5106,6.37,6.44,1.1,胜
001296,长江材料,0.5105,22.62,22.3,-1.41,负
600372,中航机载,0.5104,11.15,11.11,-0.36,负
002243,力合科创,0.5104,7.2,7.22,0.28,胜
002871,伟隆股份,0.5104,19.51,19.7,0.97,胜
002915,中欣氟材,0.5103,20.64,20.47,-0.82,负
600008,首创环保,0.5102,2.96,2.95,-0.34,负
600050,中国联通,0.5102,4.32,4.31,-0.23,负
688717,艾罗能源,0.5102,92.14,91.67,-0.51,负
600535,天士力,0.5102,13.69,13.6,-0.66,负
603386,骏亚科技,0.5101,18.03,19.83,9.98,胜
002235,安妮股份,0.5101,8.47,8.4,-0.83,负
920262,太湖雪,0.5101,13.37,13.58,1.57,胜
002882,金龙羽,0.5101,21.48,21.31,-0.79,负
601890,XD亚星锚,0.5099,8.86,8.86,0.0,平
300417,南华仪器,0.5098,11.13,11.11,-0.18,负
600810,神马股份,0.5097,6.89,6.8,-1.31,负
920033,康普化学,0.5096,16.39,16.39,0.0,平
001233,海安集团,0.5096,50.38,50.3,-0.16,负
300779,惠城环保,0.5096,58.97,58.98,0.02,胜
002445,中南文化,0.5096,3.07,3.06,-0.33,负
600353,旭光电子,0.5095,46.21,48.74,5.48,胜
000561,烽火电子,0.5095,7.8,7.78,-0.26,负
300982,苏文电能,0.5095,17.01,16.78,-1.35,负
600792,云煤能源,0.5095,3.55,3.52,-0.85,负
002368,太极股份,0.5093,17.38,17.21,-0.98,负
688053,ST思科瑞,0.5092,35.8,35.75,-0.14,负
002239,奥特佳,0.5091,2.43,2.42,-0.41,负
688768,容知日新,0.5089,56.35,56.35,0.0,平
300220,金运激光,0.5089,11.27,11.19,-0.71,负
000906,浙商中拓,0.5089,5.44,5.45,0.18,胜
688612,威迈斯,0.5089,30.45,30.0,-1.48,负
001358,兴欣新材,0.5089,24.61,24.3,-1.26,负
002584,西陇科学,0.5089,9.11,9.5,4.28,胜
300877,金春股份,0.5088,29.94,29.6,-1.14,负
000045,深纺织Ａ,0.5087,10.55,10.51,-0.38,负
301119,正强股份,0.5087,26.54,26.28,-0.98,负
000898,鞍钢股份,0.5086,2.0,1.98,-1.0,负
600658,电子城,0.5084,4.2,4.15,-1.19,负
002173,创新医疗,0.5084,16.96,16.95,-0.06,负
688182,灿勤科技,0.5083,44.43,44.31,-0.27,负
920974,凯大催化,0.5081,6.7,6.7,0.0,平
300920,润阳科技,0.5081,38.24,38.24,0.0,平
688566,吉贝尔,0.5081,24.71,24.75,0.16,胜
002437,誉衡药业,0.508,2.59,2.57,-0.77,负
920556,雅达股份,0.5079,7.73,7.83,1.29,胜
603341,龙旗科技,0.5079,36.87,36.75,-0.33,负
600137,浪莎股份,0.5078,17.83,17.84,0.06,胜
300256,星星科技,0.5078,2.78,2.76,-0.72,负
300761,立华股份,0.5078,17.13,17.01,-0.7,负
301080,百普赛斯,0.5076,40.13,39.8,-0.82,负
000510,新金路,0.5075,24.31,24.89,2.39,胜
002215,诺 普 信,0.5075,9.4,9.33,-0.74,负
920806,云星宇,0.5075,10.62,10.6,-0.19,负
688111,金山办公,0.5074,226.93,223.5,-1.51,负
300111,向日葵,0.5074,3.04,3.04,0.0,平
300012,华测检测,0.5074,14.6,14.46,-0.96,负
603075,热威股份,0.5074,22.25,21.37,-3.96,负
300305,裕兴股份,0.5072,7.72,7.61,-1.42,负
300405,科隆股份,0.5072,5.78,5.78,0.0,平
300599,雄塑科技,0.5072,10.82,10.8,-0.18,负
000034,神州数码,0.5072,26.26,26.01,-0.95,负
688536,思瑞浦,0.5072,344.0,342.0,-0.58,负
301348,蓝箭电子,0.5071,28.73,28.28,-1.57,负
300985,致远新能,0.5071,35.39,34.9,-1.38,负
600816,建元信托,0.507,2.69,2.69,0.0,平
603216,梦天家居,0.507,22.3,22.07,-1.03,负
000779,甘咨询,0.507,7.74,7.67,-0.9,负
300484,蓝海华腾,0.507,14.52,14.33,-1.31,负
002322,理工能科,0.507,10.35,10.31,-0.39,负
002917,金奥博,0.507,11.15,11.11,-0.36,负
600155,华创云信,0.5068,5.62,5.58,-0.71,负
300311,ST任子行,0.5068,5.14,5.1,-0.78,负
600955,维远股份,0.5067,15.75,16.21,2.92,胜
002188,中天服务,0.5067,5.32,5.33,0.19,胜
601456,国联民生,0.5066,9.52,9.46,-0.63,负
301019,宁波色母,0.5066,19.65,19.57,-0.41,负
601111,中国国航,0.5066,6.2,6.2,0.0,平
920156,海昌智能,0.5066,51.8,51.93,0.25,胜
300623,捷捷微电,0.5066,38.41,37.9,-1.33,负
688591,泰凌微,0.5066,33.62,33.43,-0.57,负
688309,XD恒誉环,0.5065,63.5,62.23,-2.0,负
001282,三联锻造,0.5065,22.13,21.91,-0.99,负
002401,中远海科,0.5064,12.94,12.92,-0.15,负
688625,呈和科技,0.5063,95.3,97.3,2.1,胜
920184,国源科技,0.5063,12.35,12.2,-1.21,负
002107,沃华医药,0.5063,5.81,5.81,0.0,平
300505,川金诺,0.5062,23.9,24.82,3.85,胜
688113,联测科技,0.5062,37.74,37.74,0.0,平
301185,鸥玛软件,0.5061,16.36,16.15,-1.28,负
688088,虹软科技,0.506,37.97,38.14,0.45,胜
301017,漱玉平民,0.506,13.09,12.98,-0.84,负
002438,江苏神通,0.506,15.07,15.0,-0.46,负
601601,中国太保,0.5059,31.61,31.78,0.54,胜
688569,铁科轨道,0.5059,17.65,17.55,-0.57,负
301567,贝隆精密,0.5058,38.57,38.29,-0.73,负
601360,三六零,0.5057,9.58,9.5,-0.84,负
688306,均普智能,0.5057,10.23,10.18,-0.49,负
688807,优迅股份,0.5056,452.5,445.0,-1.66,负
601018,宁波港,0.5055,3.28,3.27,-0.3,负
300853,申昊科技,0.5054,32.36,31.89,-1.45,负
300911,亿田智能,0.5053,21.98,21.83,-0.68,负
603063,禾望电气,0.5053,50.2,51.2,1.99,胜
300181,佐力药业,0.5052,12.88,12.86,-0.16,负
600020,中原高速,0.5052,3.82,3.83,0.26,胜
002860,星帅尔,0.5051,14.16,14.05,-0.78,负
300327,中颖电子,0.505,31.16,31.0,-0.51,负
600211,西藏药业,0.505,37.9,37.53,-0.98,负
300611,美力科技,0.505,25.43,25.43,0.0,平
301070,开勒股份,0.505,84.87,83.87,-1.18,负
301096,百诚医药,0.505,53.07,53.1,0.06,胜
601233,桐昆股份,0.5049,23.09,23.52,1.86,胜
301153,中科江南,0.5049,18.32,18.11,-1.15,负
300791,仙乐健康,0.5049,16.84,16.7,-0.83,负
300351,永贵电器,0.5049,19.08,19.2,0.63,胜
603813,原尚股份,0.5048,39.9,39.8,-0.25,负
002136,安 纳 达,0.5047,14.11,14.13,0.14,胜
300691,联合光电,0.5047,16.28,16.15,-0.8,负
688623,双元科技,0.5047,92.32,92.2,-0.13,负
600198,大唐电信,0.5046,9.08,8.98,-1.1,负
002996,顺博合金,0.5046,6.39,6.34,-0.78,负
688588,凌志软件,0.5045,10.13,10.09,-0.39,负
300961,深水海纳,0.5045,11.11,11.08,-0.27,负
920119,美德乐,0.5043,52.2,52.49,0.56,胜
301486,致尚科技,0.5043,251.69,247.0,-1.86,负
920167,同享科技,0.5041,18.58,18.4,-0.97,负
301230,泓博医药,0.504,35.17,34.95,-0.63,负
600706,曲江文旅,0.5039,7.29,7.3,0.14,胜
603098,森特股份,0.5039,11.31,11.26,-0.44,负
002483,润邦股份,0.5038,5.26,5.25,-0.19,负
300240,飞力达,0.5037,5.44,5.44,0.0,平
603822,ST嘉澳,0.5035,73.53,73.53,0.0,平
301468,博盈特焊,0.5035,51.45,51.18,-0.52,负
600259,中稀有色,0.5035,118.66,116.69,-1.66,负
002119,康强电子,0.5034,34.28,33.5,-2.28,负
603260,合盛硅业,0.5034,50.62,49.85,-1.52,负
000665,湖北广电,0.5034,3.97,3.91,-1.51,负
603421,鼎信通讯,0.5034,6.54,6.46,-1.22,负
688512,慧智微-U,0.5033,14.89,14.63,-1.75,负
301555,惠柏新材,0.5032,44.78,44.31,-1.05,负
300945,曼卡龙,0.5031,12.22,12.05,-1.39,负
603190,亚通精工,0.5031,24.82,24.7,-0.48,负
300833,浩洋股份,0.5031,30.81,30.87,0.19,胜
688621,阳光诺和,0.5031,51.28,52.01,1.42,胜
600513,联环药业,0.503,15.58,15.56,-0.13,负
600986,浙文互联,0.503,8.14,8.08,-0.74,负
002756,永兴材料,0.5029,61.47,60.86,-0.99,负
002063,远光软件,0.5029,5.34,5.3,-0.75,负
001380,华纬科技,0.5029,16.4,16.19,-1.28,负
600571,信雅达,0.5029,10.75,10.75,0.0,平
300214,日科化学,0.5028,10.21,9.99,-2.15,负
920651,天罡股份,0.5027,21.46,21.5,0.19,胜
605277,新亚电子,0.5027,18.3,18.34,0.22,胜
001896,豫能控股,0.5026,19.81,19.41,-2.02,负
001979,招商蛇口,0.5026,7.25,7.21,-0.55,负
301387,光大同创,0.5026,103.47,106.38,2.81,胜
600827,百联股份,0.5025,7.93,7.92,-0.13,负
002945,华林证券,0.5024,14.5,14.45,-0.34,负
002579,中京电子,0.5023,21.14,20.61,-2.51,负
000766,通化金马,0.5021,23.83,23.79,-0.17,负
603160,汇顶科技,0.502,59.19,58.75,-0.74,负
300203,聚光科技,0.5019,15.02,15.0,-0.13,负
603385,惠达卫浴,0.5019,5.17,5.19,0.39,胜
600782,新钢股份,0.5018,2.56,2.55,-0.39,负
000797,中国武夷,0.5017,2.33,2.31,-0.86,负
300719,安达维尔,0.5017,12.69,12.58,-0.87,负
300479,神思电子,0.5016,14.63,14.56,-0.48,负
603172,万丰股份,0.5015,18.45,18.42,-0.16,负
301565,中仑新材,0.5014,29.7,29.12,-1.95,负
600886,国投电力,0.5013,13.18,13.15,-0.23,负
000532,华金资本,0.5013,12.07,11.96,-0.91,负
600665,天地源,0.5012,3.58,3.53,-1.4,负
603221,爱丽家居,0.5012,11.39,11.29,-0.88,负
920375,派诺科技,0.5011,7.93,8.0,0.88,胜
600293,三峡新材,0.5011,3.69,3.66,-0.81,负
600271,航天信息,0.501,7.05,7.0,-0.71,负
000029,深深房Ａ,0.501,29.24,29.44,0.68,胜
002144,宏达高科,0.5009,10.74,10.74,0.0,平
603061,金海通,0.5009,339.8,341.02,0.36,胜
002292,奥飞娱乐,0.5008,6.64,6.62,-0.3,负
688419,耐科装备,0.5007,71.49,71.0,-0.69,负
300789,唐源电气,0.5007,18.86,18.99,0.69,胜
603049,中策橡胶,0.5007,45.27,45.03,-0.53,负
300287,飞利信,0.5006,3.57,3.54,-0.84,负
920016,中草香料,0.5006,13.45,13.38,-0.52,负
300530,领湃科技,0.5006,18.66,18.48,-0.96,负
300956,英力股份,0.5006,12.23,12.23,0.0,平
301237,和顺科技,0.5006,61.94,60.82,-1.81,负
603687,XD大胜达,0.5006,19.59,19.04,-2.81,负
300488,恒锋工具,0.5006,40.83,40.51,-0.78,负
688665,四方光电,0.5005,59.84,58.62,-2.04,负
603936,博敏电子,0.5005,28.42,28.12,-1.06,负
300840,酷特智能,0.5004,20.36,20.16,-0.98,负
603999,读者传媒,0.5003,5.54,5.51,-0.54,负
601609,金田股份,0.5001,12.72,12.97,1.97,胜
603636,南威软件,0.4999,9.26,9.15,-1.19,负
301141,中科磁业,0.4999,50.44,49.94,-0.99,负
002296,辉煌科技,0.4997,9.37,9.31,-0.64,负
603150,万朗磁塑,0.4997,77.94,77.1,-1.08,负
300389,艾比森,0.4996,13.19,13.08,-0.83,负
301551,无线传媒,0.4995,22.1,22.1,0.0,平
600188,兖矿能源,0.4993,19.84,19.7,-0.71,负
002067,景兴纸业,0.4993,4.07,4.03,-0.98,负
000570,苏常柴Ａ,0.4993,5.04,5.01,-0.6,负
002664,信质集团,0.4993,18.73,18.8,0.37,胜
920180,爱得科技,0.4992,13.05,13.06,0.08,胜
301156,美农生物,0.4991,12.0,11.99,-0.08,负
688071,华依科技,0.499,34.14,33.93,-0.62,负
603511,爱慕股份,0.499,12.27,12.16,-0.9,负
603716,塞力医疗,0.4989,15.55,15.65,0.64,胜
301589,诺瓦星云,0.4989,152.87,152.97,0.07,胜
300095,华伍股份,0.4988,9.39,9.29,-1.06,负
603345,安井食品,0.4988,85.5,84.7,-0.94,负
000739,普洛药业,0.4988,16.37,16.44,0.43,胜
688628,优利德,0.4987,109.59,109.38,-0.19,负
688783,西安奕材-U,0.4987,51.16,49.15,-3.93,负
600822,上海物贸,0.4987,8.33,8.33,0.0,平
300931,通用电梯,0.4987,16.04,15.9,-0.87,负
002117,东港股份,0.4986,8.67,8.64,-0.35,负
002995,天地在线,0.4985,20.57,20.37,-0.97,负
600748,上实发展,0.4985,3.94,3.94,0.0,平
601019,山东出版,0.4985,6.84,6.79,-0.73,负
301006,迈拓股份,0.4983,13.75,13.84,0.65,胜
000721,西安饮食,0.4983,5.82,5.82,0.0,平
920510,丰光精密,0.4982,19.75,19.88,0.66,胜
001339,智微智能,0.4981,131.19,128.87,-1.77,负
300453,三鑫医疗,0.498,9.23,9.17,-0.65,负
688484,南芯科技,0.498,52.99,52.25,-1.4,负
002238,天威视讯,0.4979,5.97,5.91,-1.01,负
002918,蒙娜丽莎,0.4979,11.11,11.2,0.81,胜
688500,慧辰股份,0.4979,49.18,50.16,1.99,胜
002796,世嘉科技,0.4979,40.35,40.35,0.0,平
300388,节能国祯,0.4977,6.87,6.84,-0.44,负
000852,石化机械,0.4976,5.46,5.44,-0.37,负
603004,鼎龙科技,0.4976,21.59,21.51,-0.37,负
601000,唐山港,0.4975,4.09,4.1,0.24,胜
002043,兔 宝 宝,0.4975,12.15,12.07,-0.66,负
600455,博通股份,0.4975,23.6,23.45,-0.64,负
600638,新黄浦,0.4975,4.9,4.85,-1.02,负
002997,瑞鹄模具,0.4974,30.29,30.56,0.89,胜
600586,金晶科技,0.4974,4.6,4.55,-1.09,负
600039,四川路桥,0.4973,8.17,8.15,-0.24,负
688262,国芯科技,0.4973,39.2,39.02,-0.46,负
603616,韩建河山,0.4972,6.58,6.58,0.0,平
688175,高凌信息,0.4972,25.56,26.03,1.84,胜
600322,津投城开,0.4971,2.66,2.69,1.13,胜
000818,航锦科技,0.4971,12.71,12.59,-0.94,负
301587,中瑞股份,0.497,24.26,24.0,-1.07,负
300901,中胤时尚,0.4969,14.28,14.2,-0.56,负
603516,淳中科技,0.4969,141.29,144.27,2.11,胜
688600,皖仪科技,0.4967,31.14,31.2,0.19,胜
688671,碧兴物联,0.4966,26.79,26.25,-2.02,负
300139,晓程科技,0.4966,44.21,43.1,-2.51,负
600360,华微电子,0.4965,12.31,12.22,-0.73,负
688085,三友医疗,0.4964,12.16,12.11,-0.41,负
603948,建业股份,0.4963,24.22,24.18,-0.17,负
688078,龙软科技,0.4963,21.8,21.72,-0.37,负
600523,贵航股份,0.4962,11.16,11.16,0.0,平
600048,保利发展,0.4961,5.0,4.98,-0.4,负
002305,*ST南置,0.4961,2.05,2.05,0.0,平
300533,冰川网络,0.4958,14.83,14.69,-0.94,负
300077,国民技术,0.4957,23.1,23.06,-0.17,负
300743,天地数码,0.4956,16.14,16.2,0.37,胜
300928,华安鑫创,0.4956,31.0,30.56,-1.42,负
688561,奇安信-U,0.4956,24.7,24.52,-0.73,负
000949,新乡化纤,0.4956,6.65,6.6,-0.75,负
603608,天创时尚,0.4956,24.4,24.35,-0.2,负
603889,新澳股份,0.4955,5.7,5.74,0.7,胜
600166,福田汽车,0.4953,3.2,3.2,0.0,平
301314,科瑞思,0.4953,54.12,53.23,-1.64,负
000589,贵州轮胎,0.4953,4.27,4.26,-0.23,负
300730,科创信息,0.4953,14.33,14.26,-0.49,负
688409,富创精密,0.4953,204.0,200.33,-1.8,负
300669,沪宁股份,0.4952,30.87,30.65,-0.71,负
688371,菲沃泰,0.4952,37.77,37.1,-1.77,负
002622,皓宸医疗,0.4951,2.26,2.29,1.33,胜
600197,伊力特,0.4951,10.11,10.05,-0.59,负
301213,观想科技,0.4951,51.35,51.35,0.0,平
600468,百利电气,0.495,5.8,5.76,-0.69,负
601866,中远海发,0.4949,2.39,2.39,0.0,平
300609,汇纳科技,0.4949,33.03,32.86,-0.51,负
601058,赛轮轮胎,0.4949,12.23,12.23,0.0,平
301630,同宇新材,0.4949,412.0,401.05,-2.66,负
301319,唯特偶,0.4948,186.0,187.0,0.54,胜
301148,嘉戎技术,0.4948,56.68,56.68,0.0,平
300971,博亚精工,0.4948,20.08,20.0,-0.4,负
300559,佳发教育,0.4947,10.9,10.88,-0.18,负
603270,金帝股份,0.4947,31.06,30.59,-1.51,负
001283,豪鹏科技,0.4946,52.44,52.59,0.29,胜
002671,龙泉股份,0.4945,3.93,3.92,-0.25,负
688349,三一重能,0.4945,13.81,13.82,0.07,胜
002932,*ST明德,0.4944,14.69,14.69,0.0,平
000551,创元科技,0.4944,15.31,15.42,0.72,胜
600592,龙溪股份,0.4944,14.49,14.47,-0.14,负
920130,立方控股,0.4943,15.73,15.65,-0.51,负
300381,溢多利,0.4942,5.97,5.9,-1.17,负
600461,洪城环境,0.4942,9.13,9.11,-0.22,负
601156,东航物流,0.4942,16.45,16.4,-0.3,负
603233,大参林,0.4941,15.87,15.79,-0.5,负
002833,弘亚数控,0.4941,17.68,17.55,-0.74,负
600378,昊华科技,0.4941,70.22,68.55,-2.38,负
300021,大禹节水,0.494,3.78,3.75,-0.79,负
605365,立达信,0.494,15.34,15.34,0.0,平
301622,英思特,0.494,56.09,55.82,-0.48,负
688378,奥来德,0.494,57.65,57.22,-0.75,负
600785,新华百货,0.4938,15.43,15.28,-0.97,负
688707,振华新材,0.4938,14.43,14.33,-0.69,负
000983,山西焦煤,0.4936,6.58,6.5,-1.22,负
920001,纬达光电,0.4936,15.87,15.74,-0.82,负
603389,*ST亚振,0.4936,61.05,61.05,0.0,平
301026,浩通科技,0.4936,25.56,24.87,-2.7,负
301372,科净源,0.4936,33.97,33.64,-0.97,负
300513,恒实科技,0.4936,7.7,7.7,0.0,平
603773,沃格光电,0.4936,172.02,172.06,0.02,胜
002108,沧州明珠,0.4935,4.77,4.73,-0.84,负
688068,热景生物,0.4935,80.4,81.0,0.75,胜
601618,中国中冶,0.4933,2.69,2.68,-0.37,负
300641,正丹股份,0.4933,17.71,17.9,1.07,胜
300616,尚品宅配,0.4931,13.2,13.27,0.53,胜
000816,智慧农业,0.493,2.44,2.44,0.0,平
000717,中南股份,0.493,2.08,2.08,0.0,平
688279,峰岹科技,0.493,203.19,202.18,-0.5,负
002925,盈趣科技,0.4928,22.86,22.32,-2.36,负
920207,众诚科技,0.4928,23.86,23.8,-0.25,负
002626,金达威,0.4928,14.17,14.0,-1.2,负
603289,泰瑞机器,0.4928,8.82,8.76,-0.68,负
603000,人民网,0.4928,16.43,16.23,-1.22,负
300136,信维通信,0.4928,99.32,95.91,-3.43,负
688007,光峰科技,0.4927,13.33,13.33,0.0,平
600657,信达地产,0.4927,2.58,2.57,-0.39,负
300079,数码视讯,0.4927,4.56,4.54,-0.44,负
603926,铁流股份,0.4927,18.44,18.39,-0.27,负
301383,天键股份,0.4926,28.14,27.97,-0.6,负
605011,杭州热电,0.4926,16.86,16.74,-0.71,负
002685,华东重机,0.4926,6.75,6.72,-0.44,负
002316,亚联发展,0.4925,4.47,4.43,-0.89,负
002766,索菱股份,0.4925,3.82,3.79,-0.79,负
300887,谱尼测试,0.4925,7.66,7.6,-0.78,负
301260,格力博,0.4925,14.85,14.78,-0.47,负
603278,大业股份,0.4923,11.98,11.85,-1.09,负
002140,东华科技,0.492,10.1,10.11,0.1,胜
002054,德美化工,0.4919,7.47,7.48,0.13,胜
002628,成都路桥,0.4919,4.93,4.93,0.0,平
600121,郑州煤电,0.4917,4.14,4.09,-1.21,负
301658,首航新能,0.4917,29.5,29.27,-0.78,负
301062,上海艾录,0.4916,6.2,6.17,-0.48,负
300991,创益通,0.4916,37.75,37.49,-0.69,负
002931,锋龙股份,0.4916,75.06,74.0,-1.41,负
301180,万祥科技,0.4915,13.79,13.72,-0.51,负
301159,三维天地,0.4915,32.63,32.2,-1.32,负
605189,XD富春染,0.4914,13.56,13.47,-0.66,负
603488,展鹏科技,0.4914,11.96,11.8,-1.34,负
300671,富满微,0.4914,66.88,64.0,-4.31,负
605069,正和生态,0.4913,12.18,13.4,10.02,胜
300770,新媒股份,0.4913,34.61,34.29,-0.92,负
300105,龙源技术,0.491,7.07,6.99,-1.13,负
301068,大地海洋,0.4909,27.31,26.79,-1.9,负
600171,上海贝岭,0.4909,28.0,27.81,-0.68,负
600170,上海建工,0.4908,2.38,2.38,0.0,平
920368,连城数控,0.4908,32.28,31.89,-1.21,负
603489,八方股份,0.4908,32.04,31.84,-0.62,负
688073,毕得医药,0.4907,46.28,46.29,0.02,胜
301110,青木科技,0.4907,40.33,40.0,-0.82,负
688105,诺唯赞,0.4904,15.37,15.37,0.0,平
001287,中电港,0.4903,30.02,29.82,-0.67,负
603296,华勤技术,0.4903,79.36,77.89,-1.85,负
920339,恒太照明,0.4902,15.3,15.0,-1.96,负
601319,中国人保,0.4901,7.12,7.05,-0.98,负
600928,西安银行,0.4901,3.42,3.41,-0.29,负
002241,歌尔股份,0.4901,23.72,23.5,-0.93,负
301558,三态股份,0.49,6.66,6.66,0.0,平
600323,瀚蓝环境,0.49,28.04,27.82,-0.78,负
300066,三川智慧,0.4899,6.94,6.8,-2.02,负
300166,东方国信,0.4899,19.62,19.22,-2.04,负
600628,新世界,0.4898,5.94,5.9,-0.67,负
300802,矩子科技,0.4897,26.86,26.3,-2.08,负
603699,纽威股份,0.4896,56.0,55.78,-0.39,负
920419,路斯股份,0.4896,10.35,10.52,1.64,胜
000725,京东方Ａ,0.4896,6.93,6.85,-1.15,负
