代码,名称,综合得分,选股日价格,次日开盘价,次日收益%,胜负
688251,井松智能,0.6012,28.29,28.28,-0.04,负
605377,华旺科技,0.6012,9.24,9.19,-0.54,负
000686,东北证券,0.601,8.57,8.52,-0.58,负
920020,泰凯英,0.6009,14.79,14.97,1.22,胜
603126,中材节能,0.6009,7.35,7.31,-0.54,负
301299,卓创资讯,0.6008,50.75,50.65,-0.2,负
600030,中信证券,0.6007,28.32,28.18,-0.49,负
300961,深水海纳,0.6006,13.33,13.45,0.9,胜
688623,双元科技,0.6006,96.1,96.2,0.1,胜
603283,赛腾股份,0.6005,65.29,64.0,-1.98,负
001236,弘业期货,0.6004,7.83,7.83,0.0,平
002685,华东重机,0.6001,6.87,6.79,-1.16,负
300346,南大光电,0.6001,71.43,71.6,0.24,胜
000902,新洋丰,0.6001,12.24,12.23,-0.08,负
688478,晶升股份,0.6001,87.8,86.86,-1.07,负
688352,颀中科技,0.6,18.72,18.38,-1.82,负
688052,纳芯微,0.5999,300.0,293.0,-2.33,负
600623,华谊集团,0.5999,8.74,8.73,-0.11,负
688118,普元信息,0.5999,22.35,22.48,0.58,胜
603819,神力股份,0.5998,12.37,12.3,-0.57,负
300311,ST任子行,0.5998,5.23,5.27,0.76,胜
000402,金 融 街,0.5998,2.74,2.73,-0.36,负
002896,中大力德,0.5997,79.29,79.05,-0.3,负
300855,图南股份,0.5995,32.79,32.7,-0.27,负
300951,博硕科技,0.5995,58.42,58.0,-0.72,负
601136,首创证券,0.5992,14.82,14.75,-0.47,负
300846,首都在线,0.5992,23.11,22.86,-1.08,负
920249,利尔达,0.599,8.81,8.77,-0.45,负
688785,恒运昌,0.599,421.88,410.96,-2.59,负
600459,贵研铂业,0.599,26.13,25.69,-1.68,负
603110,东方材料,0.5989,25.5,25.26,-0.94,负
600579,中化装备,0.5987,7.39,7.35,-0.54,负
600769,祥龙电业,0.5987,21.97,21.92,-0.23,负
000915,华特达因,0.5986,28.11,27.95,-0.57,负
920415,恒拓开源,0.5984,10.73,10.54,-1.77,负
301042,安联锐视,0.5983,74.4,74.7,0.4,胜
600966,博汇纸业,0.5982,5.22,5.23,0.19,胜
300052,中青宝,0.598,13.11,13.01,-0.76,负
300181,佐力药业,0.5979,13.61,13.59,-0.15,负
600130,波导股份,0.5977,5.01,4.92,-1.8,负
300911,亿田智能,0.5977,23.1,22.95,-0.65,负
600825,新华传媒,0.5977,5.1,5.05,-0.98,负
688807,优迅股份,0.5976,439.0,430.4,-1.96,负
000803,山高环能,0.5975,7.32,7.3,-0.27,负
600509,天富能源,0.5974,8.67,8.67,0.0,平
920985,海泰新能,0.5973,5.32,5.34,0.38,胜
603269,海鸥股份,0.5971,21.74,21.21,-2.44,负
688155,先惠技术,0.5969,81.9,81.53,-0.45,负
688003,天准科技,0.5967,112.55,111.0,-1.38,负
000721,西安饮食,0.5966,6.27,6.16,-1.75,负
002483,润邦股份,0.5966,5.28,5.3,0.38,胜
002165,红 宝 丽,0.5966,7.49,7.37,-1.6,负
002136,安 纳 达,0.5966,13.91,13.94,0.22,胜
603698,航天工程,0.5964,33.96,34.41,1.33,胜
688701,卓锦股份,0.5963,8.03,8.03,0.0,平
002239,奥特佳,0.596,2.46,2.48,0.81,胜
300243,瑞丰高材,0.5958,21.14,21.52,1.8,胜
002008,大族激光,0.5955,145.11,136.73,-5.77,负
301468,博盈特焊,0.5955,50.4,50.5,0.2,胜
688652,京仪装备,0.5955,151.9,149.53,-1.56,负
605388,均瑶健康,0.5953,5.36,5.41,0.93,胜
300542,新晨科技,0.5951,12.58,12.62,0.32,胜
002437,誉衡药业,0.5949,2.72,2.69,-1.1,负
300700,岱勒新材,0.5949,23.06,22.8,-1.13,负
000759,中百集团,0.5949,6.48,6.35,-2.01,负
000021,深科技,0.5947,45.7,44.36,-2.93,负
002398,垒知集团,0.5944,4.07,4.05,-0.49,负
300059,东方财富,0.5944,20.9,20.9,0.0,平
688809,强一股份,0.5943,616.02,595.88,-3.27,负
688199,久日新材,0.5943,33.2,32.5,-2.11,负
300626,华瑞股份,0.5941,39.88,39.71,-0.43,负
000739,普洛药业,0.5941,16.8,16.77,-0.18,负
603327,福蓉科技,0.594,10.87,10.75,-1.1,负
601002,晋亿实业,0.594,4.69,4.68,-0.21,负
688150,莱特光电,0.594,58.39,58.0,-0.67,负
688198,佰仁医疗,0.5939,85.99,85.99,0.0,平
300842,帝科股份,0.5938,88.88,88.49,-0.44,负
300111,向日葵,0.5938,3.13,3.15,0.64,胜
601636,旗滨集团,0.5938,7.83,7.6,-2.94,负
300730,科创信息,0.5937,14.32,14.21,-0.77,负
002672,东江环保,0.5935,4.13,4.05,-1.94,负
002158,汉钟精机,0.5935,32.62,31.97,-1.99,负
300992,泰福泵业,0.5932,26.4,26.32,-0.3,负
600558,大西洋,0.5932,5.34,5.3,-0.75,负
600958,东方证券,0.5932,9.75,9.7,-0.51,负
688550,瑞联新材,0.5931,48.33,47.61,-1.49,负
300041,回天新材,0.5931,14.31,14.16,-1.05,负
600261,阳光照明,0.5929,3.23,3.21,-0.62,负
300571,平治信息,0.5929,46.33,46.84,1.1,胜
603059,倍加洁,0.5928,26.5,26.51,0.04,胜
301246,宏源药业,0.5926,29.8,29.98,0.6,胜
601019,山东出版,0.5926,6.92,6.92,0.0,平
300779,惠城环保,0.5924,60.29,59.88,-0.68,负
300452,山河药辅,0.5923,12.28,12.3,0.16,胜
688293,奥浦迈,0.5922,40.23,40.25,0.05,胜
600851,海欣股份,0.5922,9.72,10.55,8.54,胜
301000,肇民科技,0.5919,33.4,33.2,-0.6,负
301269,华大九天,0.5919,101.3,99.98,-1.3,负
603648,畅联股份,0.5919,9.23,9.23,0.0,平
603600,永艺股份,0.5917,9.63,9.64,0.1,胜
601518,吉林高速,0.5915,3.01,3.0,-0.33,负
603890,春秋电子,0.5915,27.94,26.8,-4.08,负
300200,高盟新材,0.5913,10.61,10.6,-0.09,负
000518,四环生物,0.5913,3.34,3.3,-1.2,负
603766,隆鑫通用,0.5912,11.7,11.74,0.34,胜
300736,百邦科技,0.5912,36.41,36.58,0.47,胜
300467,迅游科技,0.5912,36.9,36.53,-1.0,负
002148,北纬科技,0.5912,6.42,6.36,-0.93,负
605376,博迁新材,0.5912,224.0,223.16,-0.38,负
002824,和胜股份,0.5911,38.74,38.48,-0.67,负
920016,中草香料,0.591,13.85,13.85,0.0,平
001217,华尔泰,0.5908,9.31,9.22,-0.97,负
002664,信质集团,0.5905,18.8,18.59,-1.12,负
300095,华伍股份,0.5903,9.05,9.06,0.11,胜
603588,高能环境,0.5901,18.24,18.17,-0.38,负
920946,森萱医药,0.5899,9.6,9.5,-1.04,负
002454,松芝股份,0.5897,5.28,5.21,-1.33,负
603166,福达股份,0.5897,15.95,16.0,0.31,胜
002114,罗平锌电,0.5896,7.73,7.69,-0.52,负
000100,TCL科技,0.5895,4.85,4.8,-1.03,负
000708,中信特钢,0.5895,13.38,13.36,-0.15,负
001301,尚太科技,0.5893,93.29,92.0,-1.38,负
600839,四川长虹,0.5892,6.8,6.72,-1.18,负
601869,长飞光纤,0.5891,570.58,558.2,-2.17,负
920419,路斯股份,0.5891,10.5,10.49,-0.1,负
688007,光峰科技,0.5891,13.52,13.73,1.55,胜
603223,恒通股份,0.589,10.99,10.96,-0.27,负
300759,康龙化成,0.5889,23.7,23.92,0.93,胜
301575,艾芬达,0.5889,29.69,29.55,-0.47,负
603058,永吉股份,0.5889,9.74,9.72,-0.21,负
600785,新华百货,0.5887,15.99,15.85,-0.88,负
301419,阿莱德,0.5887,43.67,42.57,-2.52,负
002173,创新医疗,0.5886,17.43,17.9,2.7,胜
003018,金富科技,0.5883,67.37,66.8,-0.85,负
600121,郑州煤电,0.5883,4.18,4.15,-0.72,负
002827,高争民爆,0.5882,26.43,26.6,0.64,胜
301428,世纪恒通,0.5881,40.01,39.03,-2.45,负
600740,山西焦化,0.5881,3.5,3.53,0.86,胜
600754,锦江酒店,0.588,19.26,19.26,0.0,平
001269,欧晶科技,0.5879,22.65,22.5,-0.66,负
300798,锦鸡股份,0.5879,7.38,7.37,-0.14,负
603123,翠微股份,0.5879,9.11,9.06,-0.55,负
002669,康达新材,0.5878,17.85,17.51,-1.9,负
688800,瑞可达,0.5877,95.21,97.0,1.88,胜
002866,传艺科技,0.5876,17.67,17.56,-0.62,负
002317,众生药业,0.5875,22.89,22.72,-0.74,负
688066,*ST航图,0.5874,12.42,12.45,0.24,胜
688133,泰坦科技,0.5873,22.83,22.71,-0.53,负
603989,艾华集团,0.5872,44.42,43.0,-3.2,负
688499,利元亨,0.587,46.17,46.01,-0.35,负
300483,首华燃气,0.5868,19.12,19.0,-0.63,负
300766,每日互动,0.5867,23.45,23.3,-0.64,负
301275,汉朔科技,0.5866,45.41,45.4,-0.02,负
600846,同济科技,0.5866,9.8,9.67,-1.33,负
002833,弘亚数控,0.5865,17.94,18.06,0.67,胜
300980,祥源新材,0.5861,27.42,27.72,1.09,胜
002296,辉煌科技,0.586,9.62,9.61,-0.1,负
688488,艾迪药业,0.586,12.48,12.43,-0.4,负
301007,德迈仕,0.5859,33.79,33.21,-1.72,负
603876,鼎胜新材,0.5858,27.39,27.4,0.04,胜
301200,大族数控,0.5857,346.44,342.42,-1.16,负
300780,德恩精工,0.5857,31.4,31.09,-0.99,负
300432,富临精工,0.5857,22.13,22.28,0.68,胜
603511,爱慕股份,0.5857,12.47,12.46,-0.08,负
300978,东箭科技,0.5856,8.99,9.91,10.23,胜
601126,四方股份,0.5856,70.8,69.25,-2.19,负
603001,奥康国际,0.5853,12.85,13.2,2.72,胜
688557,兰剑智能,0.5853,31.75,31.75,0.0,平
002817,黄山胶囊,0.5852,6.42,6.43,0.16,胜
301589,诺瓦星云,0.5851,148.27,147.88,-0.26,负
301266,宇邦新材,0.5851,24.84,24.71,-0.52,负
301499,维科精密,0.5851,35.43,35.14,-0.82,负
603727,博迈科,0.585,18.8,19.09,1.54,胜
603066,音飞储存,0.5849,10.56,10.54,-0.19,负
002603,以岭药业,0.5846,15.44,15.41,-0.19,负
603787,新日股份,0.5846,9.8,9.73,-0.71,负
002312,川发龙蟒,0.5845,9.59,9.5,-0.94,负
300631,久吾高科,0.5844,25.47,25.13,-1.33,负
301345,涛涛车业,0.5841,215.95,215.95,0.0,平
920553,凯腾精工,0.5841,7.26,7.26,0.0,平
688335,复洁科技,0.5841,31.3,31.5,0.64,胜
301560,众捷汽车,0.5839,30.62,30.63,0.03,胜
000716,黑芝麻,0.5839,4.48,4.44,-0.89,负
603020,爱普股份,0.5839,14.47,14.45,-0.14,负
601609,金田股份,0.5838,12.03,11.98,-0.42,负
300270,中威电子,0.5838,11.46,11.43,-0.26,负
300316,晶盛机电,0.5837,55.8,54.81,-1.77,负
600726,华电能源,0.5836,7.94,7.83,-1.39,负
600300,维维股份,0.5835,3.0,2.99,-0.33,负
300774,倍杰特,0.5835,12.51,12.38,-1.04,负
605100,华丰股份,0.5832,41.53,40.69,-2.02,负
300997,欢乐家,0.5832,16.25,16.17,-0.49,负
000727,冠捷科技,0.5831,2.76,2.75,-0.36,负
603219,富佳股份,0.5831,14.74,14.74,0.0,平
601199,江南水务,0.583,6.02,5.89,-2.16,负
002083,孚日股份,0.5829,11.55,12.71,10.04,胜
688420,美腾科技,0.5829,22.81,22.81,0.0,平
002194,武汉凡谷,0.5828,12.18,12.14,-0.33,负
300735,光弘科技,0.5828,22.24,22.13,-0.49,负
600536,中国软件,0.5826,30.2,30.21,0.03,胜
600703,三安光电,0.5825,19.83,19.3,-2.67,负
920402,硅烷科技,0.5824,13.71,13.5,-1.53,负
301092,争光股份,0.5822,50.25,49.53,-1.43,负
002657,中科金财,0.582,22.78,22.52,-1.14,负
002155,湖南黄金,0.5817,26.24,25.8,-1.68,负
600285,羚锐制药,0.5816,20.02,20.17,0.75,胜
002888,惠威科技,0.5816,22.63,22.62,-0.04,负
603848,好太太,0.5814,13.96,13.96,0.0,平
301326,捷邦科技,0.5813,141.26,139.85,-1.0,负
688683,莱尔科技,0.5812,38.3,38.35,0.13,胜
601991,大唐发电,0.5812,8.34,8.18,-1.92,负
300678,中科信息,0.5811,24.12,23.99,-0.54,负
688521,芯原股份,0.581,285.0,282.0,-1.05,负
300765,石药创新,0.5809,24.59,24.5,-0.37,负
688385,复旦微电,0.5809,58.27,58.0,-0.46,负
603285,键邦股份,0.5809,50.0,49.5,-1.0,负
301033,迈普医学,0.5808,50.41,50.4,-0.02,负
688110,东芯股份,0.5807,161.79,161.0,-0.49,负
603016,新宏泰,0.5807,37.28,37.1,-0.48,负
300288,朗玛信息,0.5807,9.69,9.69,0.0,平
688096,京源环保,0.5807,14.85,14.75,-0.67,负
688085,三友医疗,0.5807,12.89,12.99,0.78,胜
600674,川投能源,0.5806,14.39,14.4,0.07,胜
603660,苏州科达,0.5806,13.42,13.38,-0.3,负
688671,碧兴物联,0.5803,29.08,26.76,-7.98,负
300836,佰奥智能,0.5802,71.84,71.81,-0.04,负
002204,大连重工,0.5801,5.55,5.48,-1.26,负
920735,德源药业,0.5801,25.31,25.16,-0.59,负
301035,润丰股份,0.58,48.2,48.16,-0.08,负
600188,兖矿能源,0.5799,19.26,19.26,0.0,平
601975,招商南油,0.5799,4.66,4.76,2.15,胜
603041,美思德,0.5798,11.33,11.33,0.0,平
920445,龙竹科技,0.5797,7.22,7.26,0.55,胜
300236,上海新阳,0.5797,105.7,106.7,0.95,胜
603012,创力集团,0.5795,8.4,8.39,-0.12,负
603915,国茂股份,0.5792,15.2,15.22,0.13,胜
600019,宝钢股份,0.5791,5.78,5.79,0.17,胜
301616,浙江华业,0.5791,37.99,37.9,-0.24,负
000728,国元证券,0.5791,7.42,7.4,-0.27,负
001339,智微智能,0.579,124.5,124.13,-0.3,负
688610,埃科光电,0.5789,228.03,222.89,-2.25,负
002831,裕同科技,0.5789,35.74,34.9,-2.35,负
002318,久立特材,0.5787,24.75,24.58,-0.69,负
688307,中润光学,0.5786,69.6,69.38,-0.32,负
688552,航天南湖,0.5785,28.5,28.6,0.35,胜
688786,悦安新材,0.5785,48.2,46.85,-2.8,负
002305,*ST南置,0.5784,2.09,2.09,0.0,平
300690,双一科技,0.5784,23.63,23.67,0.17,胜
001288,运机集团,0.5782,28.0,27.86,-0.5,负
603310,巍华新材,0.5779,15.33,15.2,-0.85,负
301383,天键股份,0.5776,27.66,27.66,0.0,平
603298,杭叉集团,0.5775,24.79,24.81,0.08,胜
605005,合兴股份,0.5775,16.65,16.65,0.0,平
601838,成都银行,0.5774,18.73,18.68,-0.27,负
600517,国网英大,0.5774,5.07,5.02,-0.99,负
688727,恒坤新材,0.5773,58.9,57.98,-1.56,负
003027,同兴科技,0.5771,18.46,18.4,-0.33,负
301273,瑞晨环保,0.5771,30.36,29.84,-1.71,负
300383,光环新网,0.5771,12.61,12.71,0.79,胜
000989,九芝堂,0.577,8.17,8.17,0.0,平
600605,汇通能源,0.577,29.09,29.17,0.28,胜
688618,三旺通信,0.577,33.47,33.7,0.69,胜
688233,神工股份,0.5769,124.93,124.44,-0.39,负
688318,财富趋势,0.5768,85.37,82.88,-2.92,负
920478,峆一药业,0.5768,9.96,9.61,-3.51,负
600805,悦达投资,0.5766,4.56,4.58,0.44,胜
300105,龙源技术,0.5765,7.12,7.0,-1.69,负
601377,兴业证券,0.5764,6.22,6.16,-0.96,负
300923,研奥股份,0.5763,23.52,23.47,-0.21,负
603320,迪贝电气,0.5763,20.31,20.31,0.0,平
000790,华神科技,0.5762,3.72,3.74,0.54,胜
688667,菱电电控,0.5762,125.26,125.0,-0.21,负
002900,哈三联,0.5761,10.24,10.26,0.2,胜
300225,金力泰,0.576,8.65,8.7,0.58,胜
688766,普冉股份,0.5759,703.0,675.0,-3.98,负
002073,软控股份,0.5759,5.46,5.48,0.37,胜
600328,中盐化工,0.5758,6.65,6.73,1.2,胜
600123,兰花科创,0.5757,6.1,6.14,0.66,胜
688378,奥来德,0.5756,59.2,57.8,-2.36,负
601198,东兴证券,0.5756,13.34,13.2,-1.05,负
000050,深天马Ａ,0.5755,9.99,9.78,-2.1,负
603276,恒兴新材,0.5753,16.68,16.49,-1.14,负
600319,亚星化学,0.5752,6.81,6.98,2.5,胜
688073,毕得医药,0.5751,48.67,49.22,1.13,胜
600292,电投水电,0.5751,14.27,14.35,0.56,胜
920978,开特股份,0.5751,22.13,21.85,-1.27,负
600743,华远控股,0.5748,2.43,2.48,2.06,胜
002492,恒基达鑫,0.5748,6.0,6.0,0.0,平
603365,水星家纺,0.5748,16.74,16.7,-0.24,负
001216,华瓷股份,0.5747,18.25,17.5,-4.11,负
920261,一诺威,0.5747,13.98,14.02,0.29,胜
600333,长春燃气,0.5747,5.52,5.51,-0.18,负
920022,世昌股份,0.5746,21.96,21.95,-0.05,负
688117,圣诺生物,0.5745,25.23,24.99,-0.95,负
688638,誉辰智能,0.5745,33.92,33.95,0.09,胜
603299,苏盐井神,0.5745,9.3,9.33,0.32,胜
301152,天力锂能,0.5743,26.4,26.4,0.0,平
603065,宿迁联盛,0.574,17.9,17.88,-0.11,负
301371,敷尔佳,0.574,27.3,27.17,-0.48,负
001287,中电港,0.5739,30.1,29.79,-1.03,负
688533,上声电子,0.5739,22.57,22.61,0.18,胜
001218,丽臣实业,0.5739,25.45,25.11,-1.34,负
002961,瑞达期货,0.5739,21.5,21.38,-0.56,负
300797,钢研纳克,0.5739,14.14,14.11,-0.21,负
301123,奕东电子,0.5739,112.48,113.66,1.05,胜
000931,中 关 村,0.5738,4.26,4.25,-0.23,负
000691,亚太实业,0.5737,12.77,12.77,0.0,平
000816,智慧农业,0.5737,2.51,2.49,-0.8,负
603950,长源东谷,0.5736,75.56,73.49,-2.74,负
002908,德生科技,0.5736,7.06,7.06,0.0,平
001306,夏厦精密,0.5735,60.28,59.98,-0.5,负
603132,金徽股份,0.5732,16.3,16.26,-0.25,负
920964,润农节水,0.5732,4.78,4.82,0.84,胜
002140,东华科技,0.5731,9.95,9.92,-0.3,负
603322,超讯科技,0.5731,29.26,28.94,-1.09,负
001212,中旗新材,0.573,49.92,49.42,-1.0,负
300784,利安科技,0.573,47.08,46.95,-0.28,负
003033,征和工业,0.5728,51.01,51.11,0.2,胜
605178,时空科技,0.5727,72.9,74.0,1.51,胜
300354,东华测试,0.5727,33.42,33.85,1.29,胜
300863,卡倍亿,0.5725,67.49,65.78,-2.53,负
603336,宏辉果蔬,0.5725,8.08,8.03,-0.62,负
300819,聚杰微纤,0.5725,68.22,67.55,-0.98,负
002080,中材科技,0.5725,76.8,76.99,0.25,胜
300642,透景生命,0.5723,12.8,12.99,1.48,胜
002074,国轩高科,0.5723,29.55,29.4,-0.51,负
600787,中储股份,0.5722,4.51,4.45,-1.33,负
301233,盛帮股份,0.5722,41.8,41.42,-0.91,负
301232,飞沃科技,0.5721,142.0,140.58,-1.0,负
600596,新安股份,0.5721,15.72,15.72,0.0,平
300195,长荣股份,0.5718,5.86,5.78,-1.37,负
688012,中微公司,0.5718,371.72,362.5,-2.48,负
002653,海思科,0.5717,53.21,53.76,1.03,胜
600562,国睿科技,0.5717,21.6,21.57,-0.14,负
300807,天迈科技,0.5714,40.26,39.78,-1.19,负
301015,百洋医药,0.5714,19.7,19.69,-0.05,负
600641,先导基电,0.5712,36.08,35.41,-1.86,负
920809,安达科技,0.5711,9.22,9.2,-0.22,负
600241,时代万恒,0.571,7.36,7.4,0.54,胜
002891,中宠股份,0.571,27.35,27.39,0.15,胜
301333,诺思格,0.5708,49.92,50.02,0.2,胜
688513,苑东生物,0.5708,44.45,44.7,0.56,胜
688191,智洋创新,0.5708,36.94,36.9,-0.11,负
002475,立讯精密,0.5707,69.36,68.46,-1.3,负
300321,同大股份,0.5707,49.06,48.3,-1.55,负
688173,希荻微,0.5707,17.81,17.6,-1.18,负
301668,昊创瑞通,0.5706,36.95,36.59,-0.97,负
688310,迈得医疗,0.5706,16.15,16.0,-0.93,负
605009,豪悦护理,0.5705,23.19,23.19,0.0,平
603995,甬金股份,0.5704,24.73,24.48,-1.01,负
000536,华映科技,0.5703,3.54,3.51,-0.85,负
688333,铂力特,0.5703,98.69,98.65,-0.04,负
002673,西部证券,0.5702,6.79,6.74,-0.74,负
000541,佛山照明,0.57,5.11,5.09,-0.39,负
002303,美盈森,0.5699,3.59,3.65,1.67,胜
600470,六国化工,0.5698,6.5,6.45,-0.77,负
688120,华海清科,0.5698,231.01,230.52,-0.21,负
301632,广东建科,0.5698,16.44,16.5,0.36,胜
601162,天风证券,0.5697,3.6,3.52,-2.22,负
920592,华信永道,0.5697,27.29,27.0,-1.06,负
300061,旗天科技,0.5695,7.82,7.8,-0.26,负
601059,信达证券,0.5694,16.1,16.09,-0.06,负
920078,族兴新材,0.5694,33.79,33.32,-1.39,负
603706,东方环宇,0.5693,19.84,19.68,-0.81,负
300591,万里马,0.5693,7.37,7.32,-0.68,负
688006,杭可科技,0.5691,38.17,37.8,-0.97,负
300248,新开普,0.5691,8.41,8.35,-0.71,负
920110,雷特科技,0.5691,27.76,27.52,-0.86,负
688789,宏华数科,0.569,52.58,52.33,-0.48,负
002424,ST百灵,0.5689,4.69,4.8,2.35,胜
688443,智翔金泰-U,0.5688,22.79,23.35,2.46,胜
300025,华星创业,0.5688,4.69,4.69,0.0,平
603051,鹿山新材,0.5687,20.68,20.45,-1.11,负
688981,中芯国际,0.5686,141.7,141.5,-0.14,负
600654,中安科,0.5685,2.89,2.89,0.0,平
301629,矽电股份,0.5685,384.55,378.36,-1.61,负
600704,物产中大,0.5684,4.91,4.91,0.0,平
920181,赛英电子,0.5684,111.0,108.27,-2.46,负
003004,声迅股份,0.5684,73.39,69.3,-5.57,负
300615,欣天科技,0.5683,11.5,11.56,0.52,胜
603790,雅运股份,0.5683,25.78,25.44,-1.32,负
600176,中国巨石,0.5682,58.93,58.0,-1.58,负
002258,利尔化学,0.5682,13.64,13.78,1.03,胜
603197,保隆科技,0.5682,28.73,28.71,-0.07,负
600666,奥瑞德,0.5681,4.83,4.78,-1.04,负
600025,华能水电,0.5681,9.38,9.39,0.11,胜
300374,中铁装配,0.568,11.69,11.59,-0.86,负
300037,新宙邦,0.568,88.0,87.57,-0.49,负
301067,显盈科技,0.5679,36.26,36.27,0.03,胜
920779,武汉蓝电,0.5679,26.49,26.6,0.42,胜
300058,蓝色光标,0.5679,14.78,14.7,-0.54,负
688221,前沿生物-U,0.5678,19.28,19.25,-0.16,负
300693,盛弘股份,0.5678,45.7,45.71,0.02,胜
300861,美畅股份,0.5678,23.95,23.74,-0.88,负
601001,晋控煤业,0.5677,18.94,18.95,0.05,胜
605378,野马电池,0.5677,16.93,16.71,-1.3,负
301509,金凯生科,0.5676,28.43,28.2,-0.81,负
600309,万华化学,0.5675,72.8,72.8,0.0,平
300948,冠中生态,0.5675,24.59,24.35,-0.98,负
603416,信捷电气,0.5674,53.95,53.82,-0.24,负
300756,金马游乐,0.5674,32.4,32.27,-0.4,负
920792,东和新材,0.5673,10.46,10.47,0.1,胜
001387,雪祺电气,0.5673,12.86,12.73,-1.01,负
920689,克莱特,0.5672,24.15,24.01,-0.58,负
301151,冠龙节能,0.567,19.92,19.91,-0.05,负
603337,杰克科技,0.5669,40.05,40.02,-0.07,负
301578,辰奕智能,0.5669,22.48,22.48,0.0,平
300238,冠昊生物,0.5668,11.52,11.31,-1.82,负
002154,报 喜 鸟,0.5668,3.86,3.87,0.26,胜
688316,青云科技-U,0.5668,58.35,58.1,-0.43,负
002546,新联电子,0.5667,7.66,7.5,-2.09,负
920748,路桥信息,0.5667,28.66,28.51,-0.52,负
603317,天味食品,0.5667,13.41,14.59,8.8,胜
601616,广电电气,0.5665,3.77,3.76,-0.27,负
600790,轻纺城,0.5665,3.6,3.6,0.0,平
688449,联芸科技,0.5665,74.65,73.8,-1.14,负
688234,天岳先进,0.5662,163.37,157.66,-3.5,负
300421,力星股份,0.5661,19.9,19.81,-0.45,负
600397,江钨装备,0.566,24.44,24.83,1.6,胜
600929,雪天盐业,0.566,4.96,4.95,-0.2,负
603798,康普顿,0.566,15.51,15.77,1.68,胜
300816,艾可蓝,0.5659,81.08,80.09,-1.22,负
920002,万达轴承,0.5659,60.25,60.19,-0.1,负
300949,奥雅股份,0.5659,22.36,22.5,0.63,胜
002885,京泉华,0.5659,45.85,44.38,-3.21,负
002272,川润股份,0.5658,23.06,22.41,-2.82,负
002861,瀛通通讯,0.5658,20.07,19.91,-0.8,负
688157,松井股份,0.5658,28.01,28.17,0.57,胜
300808,久量股份,0.5658,24.29,24.16,-0.54,负
001256,炜冈科技,0.5657,25.31,25.06,-0.99,负
688366,昊海生科,0.5657,31.21,31.9,2.21,胜
600739,辽宁成大,0.5656,10.65,10.67,0.19,胜
688811,有研复材,0.5656,30.62,30.0,-2.02,负
600152,维科技术,0.5652,10.84,10.79,-0.46,负
688581,安杰思,0.5652,54.06,54.34,0.52,胜
603496,恒为科技,0.5652,26.01,26.75,2.85,胜
002520,日发精机,0.565,6.87,6.85,-0.29,负
920957,汉维科技,0.565,9.6,9.57,-0.31,负
300576,容大感光,0.5649,51.22,50.71,-1.0,负
600410,华胜天成,0.5649,18.41,18.01,-2.17,负
300468,四方精创,0.5648,24.78,24.5,-1.13,负
301538,骏鼎达,0.5647,61.48,61.48,0.0,平
002845,同兴达,0.5645,15.85,15.7,-0.95,负
300588,熙菱信息,0.5645,22.74,22.66,-0.35,负
603093,南华期货,0.5645,21.17,21.01,-0.76,负
300976,达瑞电子,0.5645,86.8,86.36,-0.51,负
920726,朱老六,0.5644,18.87,18.6,-1.43,负
600791,京能置业,0.5643,10.71,10.81,0.93,胜
603701,德宏股份,0.5642,22.48,22.4,-0.36,负
600671,天目药业,0.5642,17.84,17.63,-1.18,负
603659,璞泰来,0.5642,29.15,29.15,0.0,平
301516,中远通,0.5641,15.31,15.38,0.46,胜
002394,联发股份,0.5639,9.48,9.47,-0.11,负
605266,健之佳,0.5639,15.88,16.05,1.07,胜
003012,东鹏控股,0.5637,4.72,4.72,0.0,平
301355,南王科技,0.5635,10.31,10.31,0.0,平
000757,浩物股份,0.5634,3.78,3.78,0.0,平
603338,浙江鼎力,0.5634,45.75,46.42,1.46,胜
300617,安靠智电,0.5633,57.66,57.09,-0.99,负
002245,蔚蓝锂芯,0.5632,21.9,21.74,-0.73,负
688248,南网科技,0.5631,58.08,58.28,0.34,胜
600114,东睦股份,0.5631,42.51,42.09,-0.99,负
000571,新大洲A,0.5631,6.41,6.37,-0.62,负
300849,锦盛新材,0.563,22.92,22.93,0.04,胜
301448,开创电气,0.563,46.0,45.58,-0.91,负
601328,交通银行,0.5629,6.83,6.84,0.15,胜
002200,交投生态,0.5629,6.55,6.47,-1.22,负
