代码,名称,最新价,涨跌幅,成交量,成交额,换手率,量比,最高,最低,开盘,昨收,总市值,主力净流入,主力占比,超大单净流入,超大单占比,大单净流入,大单占比,中单净流入,中单占比,小单净流入,小单占比,5日主力净流入,5日主力占比,5日超大买入,5日超大卖出,融资净买入,融资净买入占比,融券净卖出,融券卖出量,10日主力净流入,10日主力占比,行业
300049,福瑞医科,40.15,-0.25,89972,353811434.25,3.85,1.46,40.55,38.53,40.0,40.25,10599242665,-47059843.0,-13.3,-13130508.0,-3.71,-33929335.0,-9.59,-12482139.0,-3.53,59541982.0,16.83,-109834647.0,-8.69,-29313679.0,-2.32,-80520968.0,-6.37,-6425887.0,116260535.0,-96849494.0,-3.42,医疗器械
603202,天有为,58.28,-8.02,30383,178055501.0,6.05,2.57,63.2,57.02,63.2,63.36,9324800000,-47089552.0,-26.45,-21862885.0,-12.28,-25226667.0,-14.17,11324460.0,6.36,35765092.0,20.09,-84399592.0,-17.65,-31217153.0,-6.53,-53182439.0,-11.12,27953710.0,56445883.0,-93854550.0,-9.53,汽车零部件
002218,拓日新能,4.06,-0.73,538934,214915520.0,3.88,1.27,4.11,3.92,4.09,4.09,5717698605,-47118861.0,-21.92,2921009.0,1.36,-50039870.0,-23.28,6407666.0,2.98,40711195.0,18.94,-108267296.0,-11.83,4282429.0,0.47,-112549725.0,-12.3,-23917384.0,132184680.0,-174418974.0,-8.83,电力
601988,中国银行,5.94,2.77,3856864,2275105402.0,0.18,1.24,5.98,5.74,5.78,5.78,1913941726175,-47194464.0,-2.07,-87540624.0,-3.85,40346160.0,1.77,72559328.0,3.19,-25364864.0,-1.11,-158920356.0,-1.65,-429090032.0,-4.45,270169676.0,2.8,341967318.0,-183046944.0,-129813732.0,-0.69,银行Ⅱ
601006,大秦铁路,4.98,0.81,1288780,630822292.0,0.65,1.54,4.99,4.81,4.93,4.94,98917206034,-47312909.0,-7.5,1987135.0,0.32,-49300044.0,-7.82,15656717.0,2.48,31656192.0,5.02,-169911950.0,-7.4,-85748294.0,-3.73,-84163656.0,-3.67,124014647.0,45897309.0,-182422876.0,-4.06,铁路公路
600158,中体产业,7.52,-1.18,661447,491225992.0,6.89,0.9,7.74,7.31,7.74,7.61,7215538264,-47319899.0,-9.63,-21320904.0,-4.34,-25998995.0,-5.29,-11060083.0,-2.25,58379982.0,11.88,-210841988.0,-7.92,-61441173.0,-2.31,-149400815.0,-5.61,-56104622.0,266946609.0,-454976731.0,-6.11,体育Ⅱ
002703,浙江世宝,15.45,-1.21,372169,566584216.72,6.35,1.32,15.88,14.86,15.64,15.64,12709670333,-47420293.0,-8.37,1456588.0,0.26,-48876881.0,-8.63,-38407995.0,-6.78,85828289.0,15.15,-57317844.0,-2.35,-219801.0,-0.01,-57098043.0,-2.34,-21012338.0,78330188.0,-135404661.0,-2.84,汽车零部件
600104,上汽集团,10.5,0.38,761478,788344239.0,0.66,0.78,10.55,10.18,10.46,10.46,120700413792,-47498252.0,-6.03,-10991221.0,-1.39,-36507031.0,-4.63,-23203718.0,-2.94,70701977.0,8.97,-328179279.0,-7.41,-102726914.0,-2.32,-225452365.0,-5.09,-27204325.0,355383627.0,-755347504.0,-8.5,乘用车
603324,盛剑科技,41.8,-3.02,199339,837316748.0,13.5,1.3,44.98,39.72,43.96,43.1,6173006444,-47592239.0,-5.68,-36723331.0,-4.39,-10868908.0,-1.3,-31024002.0,-3.71,78616239.0,9.39,100909923.0,3.32,49339806.0,1.62,51570117.0,1.7,-15884612.0,-85025305.0,123910879.0,2.75,环保设备Ⅱ
600246,万通发展,17.59,-5.68,2250101,3952405652.0,11.9,1.39,19.25,16.79,19.0,18.65,34177149703,-47887328.0,-1.21,-21276240.0,-0.54,-26611088.0,-0.67,88965168.0,2.25,-41077856.0,-1.04,-12351616.0,-0.08,104577248.0,0.7,-116928864.0,-0.78,53843312.0,-41491760.0,-416523584.0,-1.47,房地产开发
000628,高新发展,51.1,-4.98,118214,612403600.96,6.15,1.14,53.74,50.83,53.37,53.78,18001508000,-47934277.0,-7.83,-34421940.0,-5.62,-13512337.0,-2.21,17220397.0,2.81,30713880.0,5.02,-107902824.0,-3.88,-98089722.0,-3.53,-9813102.0,-0.35,76132598.0,31770233.0,-109459952.0,-1.76,房屋建设Ⅱ
301489,思泉新材,158.15,-7.79,128864,2077391315.61,18.52,1.5,176.8,154.51,176.8,171.51,17879713566,-48036384.0,-2.31,-85867952.0,-4.13,37831568.0,1.82,52936752.0,2.55,-4900368.0,-0.24,597040177.0,7.7,225343767.0,2.91,371696410.0,4.79,66573056.0,-663613216.0,536711913.0,4.53,电子化学品Ⅱ
688279,峰岹科技,203.19,-2.87,24269,492269070.0,2.59,1.08,210.99,196.18,209.61,209.19,23390029915,-48229120.0,-9.8,-26098169.0,-5.3,-22130951.0,-4.5,19505664.0,3.96,28723453.0,5.83,-50596264.0,-2.42,-58538185.0,-2.8,7941921.0,0.38,31100054.0,19496201.0,109836360.0,2.37,半导体
300584,海辰药业,40.62,-0.93,111047,447735950.0,13.52,1.45,41.58,39.1,40.99,41.0,4874400000,-48281340.0,-10.78,-12900021.0,-2.88,-35381319.0,-7.9,310157.0,0.07,47971184.0,10.71,127158635.0,7.09,99804960.0,5.57,27353675.0,1.53,-6580736.0,-120577902.0,109174368.0,5.1,化学制药
000001,平安银行,10.65,1.24,1265317,1334768052.78,0.65,0.92,10.67,10.42,10.52,10.52,206673028809,-48371264.0,-3.62,-72528544.0,-5.43,24157280.0,1.81,41171408.0,3.08,7199856.0,0.54,-302861521.0,-4.56,-162872146.0,-2.45,-139989375.0,-2.11,163678656.0,139182848.0,-195735178.0,-1.36,银行Ⅱ
688131,皓元医药,86.1,-0.31,118091,1015873978.0,5.54,1.62,89.31,83.52,85.6,86.37,18359453255,-48651309.0,-4.79,11848610.0,1.17,-60499919.0,-5.96,-26261440.0,-2.59,74912740.0,7.37,-96802197.0,-3.02,21554545.0,0.67,-118356742.0,-3.69,-108275504.0,205077698.0,-100028581.0,-1.87,医疗服务
000408,藏格矿业,78.96,3.32,221056,1688872310.49,1.41,1.27,79.42,73.5,75.5,76.42,123881508976,-48872304.0,-2.89,-8632016.0,-0.51,-40240288.0,-2.38,-10134128.0,-0.6,59006432.0,3.49,-188771954.0,-2.67,-50576263.0,-0.72,-138195691.0,-1.96,32659563.0,156112400.0,-178561597.0,-1.48,农化制品
300852,四会富仕,59.72,-4.11,131144,791163696.96,8.46,0.97,63.3,58.45,62.95,62.28,9586323974,-48963718.0,-6.19,-19908707.0,-2.52,-29055011.0,-3.67,11987664.0,1.52,36976058.0,4.67,12259363.0,0.3,20626326.0,0.5,-8366963.0,-0.2,-52372635.0,40113258.0,148327341.0,2.29,元件
601818,光大银行,3.09,0.32,2939140,904106326.0,0.63,1.35,3.11,3.04,3.08,3.08,182574352778,-48979970.0,-5.42,-66577984.0,-7.36,17598014.0,1.95,40624578.0,4.49,8355392.0,0.92,-206478785.0,-6.18,-191414132.0,-5.73,-15064653.0,-0.45,193614592.0,12864201.0,-115203405.0,-1.63,银行Ⅱ
600821,金开新能,6.46,-1.37,874911,563965225.0,4.45,1.0,6.55,6.37,6.51,6.55,12708919196,-49201645.0,-8.72,-15553543.0,-2.76,-33648102.0,-5.97,-11895765.0,-2.11,61097410.0,10.83,-100088364.0,-3.57,27155539.0,0.97,-127243903.0,-4.54,-105587343.0,205675708.0,-391931706.0,-5.51,电力
603158,腾龙股份,12.61,-6.87,298683,380729150.0,6.09,1.1,13.48,12.39,13.48,13.54,6188611566,-49231672.0,-12.93,-25179120.0,-6.61,-24052552.0,-6.32,20324582.0,5.34,28907090.0,7.59,-92586059.0,-5.02,-74169351.0,-4.02,-18416708.0,-1.0,-3311019.0,95897076.0,-328360677.0,-7.84,汽车零部件
600660,福耀玻璃,50.05,0.2,139292,691515022.0,0.7,1.21,50.49,48.5,49.64,49.95,130617663777,-49252762.0,-7.12,-25338607.0,-3.66,-23914155.0,-3.46,12272070.0,1.77,36980692.0,5.35,-130520443.0,-4.21,-71687877.0,-2.31,-58832566.0,-1.9,80610864.0,49909583.0,-127691189.0,-2.31,汽车零部件
300521,爱司凯,27.2,-5.85,118294,325690763.8,8.0,1.48,28.78,26.42,28.1,28.89,4072656000,-49403336.0,-15.17,-9520259.0,-2.92,-39883077.0,-12.25,17606800.0,5.41,31796536.0,9.76,-146328482.0,-12.05,-66965752.0,-5.52,-79362730.0,-6.54,1018809.0,145309673.0,-80589525.0,-3.88,专用设备
688721,龙图光罩,52.0,-1.92,57426,299239968.0,10.74,0.82,53.69,50.95,53.02,53.02,6942000000,-49477850.0,-16.53,-23142446.0,-7.73,-26335404.0,-8.8,12182710.0,4.07,37295140.0,12.46,-94679638.0,-5.54,-47041550.0,-2.75,-47638088.0,-2.79,-31341002.0,126020639.0,-122761617.0,-4.26,半导体
002779,中坚科技,74.81,-9.46,65429,514242129.96,3.95,1.75,87.0,74.5,82.67,82.63,13824888000,-49478413.0,-9.62,-4502181.0,-0.88,-44976232.0,-8.75,-4031003.0,-0.78,53509414.0,10.41,-73752638.0,-4.32,-1578698.0,-0.09,-72173940.0,-4.23,-45239661.0,118992296.0,142481142.0,3.58,专用设备
688627,精智达,566.2,0.04,62426,3428964084.0,8.61,0.8,568.03,530.16,561.18,566.0,53295360795,-49674864.0,-1.45,67995232.0,1.98,-117670096.0,-3.43,51629856.0,1.51,-1954991.0,-0.06,681628816.0,3.6,529466192.0,2.79,152162624.0,0.8,-669093744.0,-12535072.0,1041215760.0,3.26,通用设备
300699,光威复材,28.57,0.11,195059,547465286.69,2.37,1.06,28.72,27.61,28.32,28.54,23751726640,-49907085.0,-9.12,-27047002.0,-4.94,-22860083.0,-4.18,-10814492.0,-1.98,60721578.0,11.09,-77447907.0,-2.93,-21897965.0,-0.83,-55549942.0,-2.1,26805959.0,50641949.0,-136820090.0,-2.8,航空装备Ⅱ
300516,久之洋,35.23,-2.84,88347,307821240.92,3.51,1.04,36.44,33.79,35.9,36.26,8877960000,-50150153.0,-16.29,-14884720.0,-4.84,-35265433.0,-11.46,-10503101.0,-3.41,60653254.0,19.7,-88343641.0,-6.07,-16056320.0,-1.1,-72287321.0,-4.97,-46934491.0,135278133.0,-113543009.0,-2.79,其他电子Ⅱ
300199,翰宇药业,22.51,2.32,454863,988792938.22,6.1,1.28,22.58,20.83,21.74,22.0,19881762473,-50180152.0,-5.07,-20051384.0,-2.03,-30128768.0,-3.05,34437568.0,3.48,15742598.0,1.59,48534920.0,1.18,-32534164.0,-0.79,81069084.0,1.96,16401708.0,-64936609.0,90631783.0,1.23,化学制药
300488,恒锋工具,40.83,-2.04,147304,608964797.32,9.08,0.98,43.58,39.71,42.5,41.68,7807545142,-50278041.0,-8.26,-31066285.0,-5.1,-19211756.0,-3.15,25903990.0,4.25,24374052.0,4.0,-58990038.0,-1.79,-44510241.0,-1.35,-14479797.0,-0.44,-16785493.0,75775528.0,-73171289.0,-1.27,通用设备
600171,上海贝岭,28.0,-0.32,205626,576013537.0,2.9,1.26,28.49,27.55,28.12,28.09,19849852484,-50518413.0,-8.77,-22751970.0,-3.95,-27766443.0,-4.82,5511926.0,0.96,45006488.0,7.81,-48026690.0,-1.97,-20571132.0,-0.84,-27455558.0,-1.12,-34015522.0,82042213.0,-117617092.0,-2.75,半导体
301165,锐捷网络,67.38,-0.62,127649,857974200.67,1.15,0.99,68.9,65.28,67.91,67.8,75036818139,-50625123.0,-5.9,-37409208.0,-4.36,-13215915.0,-1.54,-2189648.0,-0.26,52814784.0,6.16,25126044.0,0.57,46762192.0,1.07,-21636148.0,-0.5,-74958140.0,49832096.0,-169577618.0,-2.27,通信设备
300197,节能铁汉,2.21,-2.64,1900739,419572028.22,6.41,0.74,2.29,2.17,2.22,2.27,6553308757,-50672256.0,-12.08,0.0,0.0,-50672256.0,-12.08,-6946072.0,-1.66,57618327.0,13.73,-196957976.0,-6.97,0.0,0.0,-196957976.0,-6.97,-79269226.0,276227189.0,-234589286.0,-2.71,基础建设
300182,捷成股份,5.43,-0.55,1701197,895572559.89,7.53,1.09,5.44,5.14,5.4,5.46,14464573182,-50786412.0,-5.67,-16098396.0,-1.8,-34688016.0,-3.87,23922880.0,2.67,26863538.0,3.0,-240004334.0,-5.99,-122549792.0,-3.06,-117454542.0,-2.93,33626668.0,206377683.0,-588248215.0,-4.29,影视院线
301232,飞沃科技,139.96,-1.13,89645,1230394907.09,14.36,1.34,143.83,132.28,142.17,141.56,14714040287,-50857314.0,-4.13,-72926754.0,-5.93,22069440.0,1.79,73520272.0,5.98,-22662944.0,-1.84,103173866.0,2.06,-30920368.0,-0.62,134094234.0,2.68,81847518.0,-185021386.0,-100857078.0,-1.37,风电设备
300558,贝达药业,58.55,6.49,284254,1602004166.16,6.78,1.37,58.67,54.9,55.02,54.98,24633966508,-51069312.0,-3.19,-12928800.0,-0.81,-38140512.0,-2.38,49011616.0,3.06,2057712.0,0.13,-42236092.0,-0.71,-62332542.0,-1.05,20096450.0,0.34,157414417.0,-115178338.0,72538318.0,0.7,化学制药
688599,天合光能,14.63,1.11,484554,690523931.0,2.07,0.89,14.68,13.96,14.24,14.47,34271765246,-51096227.0,-7.4,-33658072.0,-4.87,-17438155.0,-2.53,-12279788.0,-1.78,63376014.0,9.18,-119560437.0,-3.38,-94772812.0,-2.68,-24787625.0,-0.7,-70130614.0,189691050.0,168041482.0,2.15,光伏设备
603078,江化微,45.87,-0.8,336121,1537803300.0,8.72,0.74,46.67,44.86,46.16,46.24,17689180566,-51137517.0,-3.33,-29598333.0,-1.92,-21539184.0,-1.4,16707232.0,1.09,34430304.0,2.24,-400626638.0,-4.27,-243318334.0,-2.59,-157308304.0,-1.68,-217168736.0,617795408.0,-784404391.0,-3.61,电子化学品Ⅱ
002131,利欧股份,5.37,0.75,3103723,1634004524.4,5.3,1.3,5.38,5.14,5.26,5.33,36364451635,-51309760.0,-3.14,-54366560.0,-3.33,3056800.0,0.19,-44863312.0,-2.75,96173072.0,5.89,-352737701.0,-5.34,-153480101.0,-2.32,-199257600.0,-3.01,-6145824.0,358883520.0,-567056693.0,-4.25,通用设备
300733,西菱动力,12.64,-14.77,237586,312948550.48,8.12,2.07,14.8,12.39,14.69,14.83,5013053552,-51601559.0,-16.49,-48126655.0,-15.38,-3474904.0,-1.11,37214117.0,11.89,14387444.0,4.6,-41916655.0,-4.16,-42523285.0,-4.22,606630.0,0.06,13484039.0,28432618.0,40733309.0,2.31,汽车零部件
688237,超卓航科,56.01,-1.91,46475,259105038.0,5.18,1.33,58.24,54.8,57.5,57.1,5023086132,-51827023.0,-20.0,-33033367.0,-12.75,-18793656.0,-7.25,25133412.0,9.7,26693611.0,10.3,-111874709.0,-10.43,-92638812.0,-8.64,-19235897.0,-1.79,7952660.0,103922049.0,-107121982.0,-7.59,航空装备Ⅱ
002079,苏州固锝,13.98,1.75,671728,931930885.54,8.28,1.17,14.2,13.55,13.81,13.74,12700521364,-51991719.0,-5.58,1174358.0,0.13,-53166077.0,-5.7,-22249408.0,-2.39,74241120.0,7.97,-13404854.0,-0.32,-18343739.0,-0.44,4938885.0,0.12,-60816870.0,74221711.0,-22459742.0,-0.35,电池
300486,东杰智能,22.18,-4.31,216935,485030154.35,4.55,1.08,23.86,21.8,23.31,23.18,10583163400,-52046240.0,-10.73,-37367685.0,-7.7,-14678555.0,-3.03,25050003.0,5.16,26996237.0,5.57,-72505385.0,-3.12,-106398708.0,-4.58,33893323.0,1.46,55750719.0,16754667.0,-270477805.0,-5.05,自动化设备
600011,华能国际,7.72,1.05,1861901,1412883701.0,1.69,0.92,7.72,7.46,7.64,7.64,121189280731,-52186212.0,-3.69,-16182996.0,-1.15,-36003216.0,-2.55,-42844864.0,-3.03,95031088.0,6.73,-374513734.0,-4.78,-312180806.0,-3.98,-62332928.0,-0.8,123799088.0,250714624.0,-965948142.0,-5.83,电力
688262,国芯科技,39.2,-1.09,161692,629954213.0,4.81,1.14,39.81,38.07,39.52,39.63,13171196590,-52293449.0,-8.3,-26174197.0,-4.15,-26119252.0,-4.15,-8168120.0,-1.3,60461570.0,9.6,-46474580.0,-1.7,-9855702.0,-0.36,-36618878.0,-1.34,-90534935.0,137009517.0,-56782005.0,-1.16,半导体
688605,先锋精科,85.25,-1.93,57349,490581506.0,5.29,0.66,88.9,83.24,88.9,86.93,17252882724,-52785193.0,-10.76,-17825085.0,-3.63,-34960108.0,-7.13,12961309.0,2.64,39823883.0,8.12,-114782211.0,-3.74,-89912514.0,-2.93,-24869697.0,-0.81,-17443401.0,132225611.0,-134109815.0,-2.07,半导体
688409,富创精密,204.0,0.34,79479,1607359206.0,2.6,0.67,210.31,195.1,201.27,203.3,62466997284,-52878934.0,-3.29,-42136246.0,-2.62,-10742688.0,-0.67,8436320.0,0.52,44442620.0,2.76,-58344100.0,-0.6,-76267252.0,-0.78,17923152.0,0.18,118272880.0,-59928779.0,196773840.0,0.93,半导体
002135,东南网架,7.17,-4.91,379127,271626685.61,3.63,1.14,7.55,6.97,7.5,7.54,7998296282,-52886860.0,-19.47,-53951125.0,-19.86,1064265.0,0.39,28508631.0,10.5,24378230.0,8.97,49900453.0,3.69,-16537087.0,-1.22,66437540.0,4.92,7580232.0,-57480682.0,10709895.0,0.5,专业工程
300775,三角防务,22.7,-0.92,178400,397821374.0,3.36,0.98,23.0,21.8,22.71,22.91,12429406906,-53095677.0,-13.35,-33654394.0,-8.46,-19441283.0,-4.89,1388902.0,0.35,51706775.0,13.0,-117594555.0,-6.28,-54707141.0,-2.92,-62887414.0,-3.36,-6536506.0,124131061.0,-243012665.0,-6.0,航空装备Ⅱ
600143,金发科技,16.68,-0.66,478989,788829573.0,1.82,0.88,16.85,16.2,16.85,16.79,44590616745,-53245102.0,-6.75,-11535419.0,-1.46,-41709683.0,-5.29,-15263031.0,-1.93,68508135.0,8.68,-74435924.0,-1.71,61414896.0,1.41,-135850820.0,-3.12,-139520473.0,213956409.0,-393321896.0,-4.51,塑料
688518,联赢激光,28.93,-1.77,249997,718186259.0,7.32,1.18,30.21,27.8,29.5,29.45,9874534998,-53411089.0,-7.44,-27559721.0,-3.84,-25851368.0,-3.6,-5844489.0,-0.81,59255582.0,8.25,-120917481.0,-3.84,-114361374.0,-3.63,-6556107.0,-0.21,-55868498.0,176785982.0,-110919742.0,-1.99,自动化设备
002714,牧原股份,33.95,0.95,541482,1813195398.56,1.42,1.12,34.19,32.99,33.46,33.63,195993214506,-53415117.0,-2.95,-22425037.0,-1.24,-30990080.0,-1.71,-94322960.0,-5.2,147738096.0,8.15,-280110040.0,-3.46,-281315064.0,-3.48,1205024.0,0.01,-186108608.0,466218672.0,-567024339.0,-3.66,养殖业
688596,正帆科技,45.13,-2.1,205590,935931757.0,6.99,0.78,47.55,43.88,46.5,46.1,13274173504,-53596763.0,-5.73,-39360971.0,-4.21,-14235792.0,-1.52,-23212528.0,-2.48,76809288.0,8.21,-175563477.0,-3.41,-246656110.0,-4.79,71092633.0,1.38,-78092686.0,253656174.0,-119018166.0,-1.0,专用设备
001280,中国铀业,74.25,0.81,116329,846506834.68,6.7,0.81,74.31,71.0,73.02,73.65,153562499987,-53667873.0,-6.34,-31324669.0,-3.7,-22343204.0,-2.64,13097717.0,1.55,40570162.0,4.79,-54233779.0,-1.21,-7763734.0,-0.17,-46470045.0,-1.03,21224142.0,33009633.0,181965086.0,2.12,小金属
600151,航天机电,11.9,-4.88,445985,532094100.0,3.11,1.06,12.59,11.65,12.43,12.51,17067602215,-53685831.0,-10.09,-30034557.0,-5.64,-23651274.0,-4.44,-5560942.0,-1.05,59246772.0,11.13,64040638.0,2.68,50766419.0,2.12,13274219.0,0.55,-30311769.0,-33728873.0,-47322496.0,-1.01,光伏设备
601939,建设银行,9.94,0.2,1136980,1131529014.0,1.19,0.9,10.06,9.81,9.88,9.92,2600307791702,-53716747.0,-4.75,-34201517.0,-3.02,-19515230.0,-1.72,34511168.0,3.05,19205568.0,1.7,-28019382.0,-0.44,8056643.0,0.13,-36076025.0,-0.56,224481480.0,-196462117.0,-45371364.0,-0.36,银行Ⅱ
600438,通威股份,13.0,1.17,805239,1019624166.0,1.79,1.36,13.04,12.4,12.8,12.85,58525879646,-53985004.0,-5.29,-21516731.0,-2.11,-32468273.0,-3.18,18416288.0,1.81,35568720.0,3.49,-300619274.0,-8.02,-156455290.0,-4.18,-144163984.0,-3.85,184257.0,300435019.0,-233817042.0,-2.66,光伏设备
301488,豪恩汽电,135.42,-4.73,30916,420543548.58,13.2,1.06,141.94,132.35,139.97,142.15,13733307563,-54116090.0,-12.87,-10347726.0,-2.46,-43768364.0,-10.41,-8989302.0,-2.14,63105394.0,15.01,-155383546.0,-7.92,-53671085.0,-2.73,-101712461.0,-5.18,19261673.0,136121875.0,-181862477.0,-2.86,汽车零部件
300566,激智科技,33.39,-2.96,340345,1133902635.21,15.01,0.8,35.95,32.19,35.94,34.41,8751673362,-54268756.0,-4.79,-39803684.0,-3.51,-14465072.0,-1.28,-25978816.0,-2.29,80247590.0,7.08,-142149407.0,-2.1,-140388719.0,-2.07,-1760688.0,-0.03,6579056.0,135570368.0,21500170.0,0.19,光学光电子
300204,舒泰神,20.32,-0.88,255404,506250723.93,5.63,1.18,20.43,19.28,20.43,20.5,9708338318,-54278232.0,-10.72,-12959521.0,-2.56,-41318711.0,-8.16,-19779228.0,-3.91,74057461.0,14.63,-122622028.0,-5.63,-46611645.0,-2.14,-76010383.0,-3.49,-22753630.0,145375659.0,-293129617.0,-5.8,化学制药
300660,江苏雷利,28.93,-5.12,154411,444325281.44,2.66,1.71,30.53,27.94,30.48,30.49,16816358422,-54487763.0,-12.26,-37067999.0,-8.34,-17419764.0,-3.92,6515172.0,1.47,47972593.0,10.8,-139708426.0,-9.46,-60741378.0,-4.11,-78967048.0,-5.35,-8998887.0,148707315.0,-290722537.0,-8.13,电机Ⅱ
300900,广联航空,32.8,-6.77,260826,862341320.7,10.16,1.25,35.3,32.2,34.88,35.18,10749226955,-54902763.0,-6.37,-26921299.0,-3.12,-27981464.0,-3.24,17034352.0,1.98,37868414.0,4.39,-32372378.0,-0.87,-24773137.0,-0.66,-7599241.0,-0.2,-16583224.0,48955598.0,-168938939.0,-2.64,航空装备Ⅱ
300053,航宇微,16.12,-1.83,307593,493537514.81,4.73,1.01,16.76,15.51,16.5,16.42,11233614087,-55094659.0,-11.16,-15540861.0,-3.15,-39553798.0,-8.01,-7931326.0,-1.61,63025985.0,12.77,-211111554.0,-8.45,-66712325.0,-2.67,-144399229.0,-5.78,17500443.0,193611112.0,-274735066.0,-5.36,半导体
688135,利扬芯片,38.89,-1.54,173596,671824572.0,7.45,1.18,39.7,37.65,39.15,39.5,9065412265,-55441602.0,-8.25,-21529710.0,-3.2,-33911892.0,-5.05,-3640369.0,-0.54,59081971.0,8.79,-11092736.0,-0.37,3949443.0,0.13,-15042179.0,-0.5,-16561105.0,27653833.0,-38442545.0,-0.82,半导体
300249,依米康,17.17,-1.09,271100,463478499.3,7.25,0.87,17.63,16.75,17.43,17.36,7871169269,-55707922.0,-12.02,-44012479.0,-9.5,-11695443.0,-2.52,-14834803.0,-3.2,70542724.0,15.22,-41631608.0,-1.49,-11836675.0,-0.42,-29794933.0,-1.07,-58582381.0,100213997.0,-114806348.0,-2.7,计算机设备
000901,航天科技,18.05,-1.58,252518,448682764.05,3.16,1.15,18.42,17.41,18.34,18.34,14407535378,-55769088.0,-12.43,-31273591.0,-6.97,-24495497.0,-5.46,-4993859.0,-1.11,60762948.0,13.54,-115535895.0,-6.07,-30089984.0,-1.58,-85445911.0,-4.49,16792661.0,98743235.0,-141257086.0,-3.64,汽车零部件
688125,安达智能,178.9,-6.11,17281,316143856.0,2.12,1.21,193.06,175.99,190.55,190.55,14692405088,-55780398.0,-17.64,-28904286.0,-9.14,-26876112.0,-8.5,17884357.0,5.66,37896040.0,11.99,-46284214.0,-2.99,28860946.0,1.87,-75145160.0,-4.86,-37871927.0,84156141.0,-115013678.0,-5.28,自动化设备
300339,润和软件,41.86,4.1,498593,1994386023.58,6.41,2.07,42.13,38.3,40.0,40.21,33337757804,-55824048.0,-2.8,-24598528.0,-1.23,-31225520.0,-1.57,-41361872.0,-2.07,97185920.0,4.87,-326546675.0,-5.53,-115018572.0,-1.95,-211528103.0,-3.58,-46554784.0,373101473.0,-481134869.0,-4.08,IT服务Ⅱ
002685,华东重机,6.75,-5.46,896052,609271406.74,8.89,1.91,7.28,6.58,7.24,7.14,6801911827,-55982723.0,-9.19,-36374048.0,-5.97,-19608675.0,-3.22,1479631.0,0.24,54503093.0,8.95,12414186.0,0.61,-10005116.0,-0.49,22419302.0,1.11,18938121.0,-31352304.0,-77339907.0,-2.57,工程机械
688025,杰普特,442.67,-1.41,32583,1460502850.0,3.43,0.76,463.02,436.0,456.0,449.0,42075528079,-56010272.0,-3.84,-8214704.0,-0.56,-47795568.0,-3.27,57370944.0,3.93,-1360671.0,-0.09,56819776.0,0.63,437926592.0,4.89,-381106816.0,-4.26,-42231376.0,-14588454.0,-515847056.0,-3.27,自动化设备
688411,海博思创,286.98,2.13,62000,1754597761.0,4.68,0.94,288.68,274.96,278.06,281.0,52360888835,-56182304.0,-3.2,-57547632.0,-3.28,1365328.0,0.08,60073936.0,3.42,-3891643.0,-0.22,150729171.0,1.9,65078435.0,0.82,85650736.0,1.08,-123569376.0,-27159832.0,-100656578.0,-0.67,其他电源设备Ⅱ
002405,四维图新,7.17,0.99,670622,468601433.34,2.85,1.33,7.18,6.84,7.09,7.1,16993873786,-56582271.0,-12.07,-12122850.0,-2.59,-44459421.0,-9.49,-13786819.0,-2.94,70369089.0,15.02,-268411766.0,-13.87,-77849411.0,-4.02,-190562355.0,-9.85,-27496654.0,295908422.0,-357861053.0,-7.82,软件开发
002497,雅化集团,22.72,2.71,577705,1253950247.86,5.45,1.28,22.74,20.79,21.2,22.12,26186220454,-56616286.0,-4.52,-6760060.0,-0.54,-49856226.0,-3.98,1541408.0,0.12,55074880.0,4.39,-333382491.0,-6.56,-137832497.0,-2.71,-195549994.0,-3.85,18231829.0,315150674.0,-82955514.0,-0.74,化学制品
300620,光库科技,391.98,0.3,163247,6312762436.26,6.61,0.85,399.12,373.2,396.8,390.8,97673790029,-56688624.0,-0.9,-51345520.0,-0.81,-5343104.0,-0.08,202003280.0,3.2,-145314656.0,-2.3,-989984448.0,-2.75,-213515248.0,-0.59,-776469200.0,-2.16,-378388160.0,1368372592.0,-1764755216.0,-2.95,通信设备
301563,云汉芯城,201.24,1.33,61563,1235258766.69,32.17,1.18,209.86,191.63,198.59,198.59,17035152751,-56890384.0,-4.61,-32731936.0,-2.65,-24158448.0,-1.96,4660256.0,0.38,52230145.0,4.23,-39978350.0,-0.76,-103740346.0,-1.97,63761996.0,1.21,60494036.0,-20515629.0,-271162908.0,-2.66,其他电子Ⅱ
300174,元力股份,29.05,1.36,513792,1485777412.09,14.19,1.0,30.16,27.93,29.1,28.66,10580310958,-56959355.0,-3.83,-37598811.0,-2.53,-19360544.0,-1.3,59491312.0,4.0,-2531952.0,-0.17,-86868066.0,-1.22,29937230.0,0.42,-116805296.0,-1.64,56147920.0,30720144.0,-458720543.0,-3.53,化学制品
300225,金力泰,8.3,-8.39,389490,330762247.5,8.25,1.27,9.2,8.15,9.08,9.06,3946065597,-56989987.0,-17.23,-64903123.0,-19.62,7913136.0,2.39,38261644.0,11.57,18728342.0,5.66,-66011574.0,-4.67,-70103665.0,-4.96,4092091.0,0.29,27773457.0,38238117.0,-186950448.0,-6.75,化学制品
