代码,名称,最新价,综合得分,资金得分,趋势得分,启动得分,板块得分,位置得分,分析师得分,多日得分,技术面得分,行业内得分,融资得分,加速度得分,占比趋势得分,涨跌幅,换手率,量比,总市值,触发信号
600821,金开新能,6.46,0.2657,0.177,0.457,0.335,0.528,0.51,0.5,0.072,0.5,0.25,0.08,0.7,0.0,-1.37,4.45,1.0,127.08919196,
300511,雪榕生物,5.33,0.2649,0.227,0.544,0.258,0.535,0.271,0.5,0.13,0.5,0.25,0.21,0.7,0.0,-0.37,4.37,1.18,34.15714595,
300045,华力创通,17.77,0.2648,0.109,0.562,0.339,0.528,0.47,0.5,0.095,0.5,0.281,0.12,0.7,0.0,-2.63,5.03,1.44,117.75738944,
000683,博源化工,6.53,0.2643,0.046,0.782,0.356,0.801,0.283,0.5,0.054,0.5,0.045,0.073,0.7,0.0,3.82,4.49,2.38,242.70910087,
300638,广和通,20.24,0.2642,0.14,0.473,0.439,0.528,0.307,0.5,0.078,0.5,0.314,0.136,0.7,0.0,-0.3,3.0,1.36,182.01140683,
300573,兴齐眼药,37.06,0.2641,0.213,0.579,0.326,0.528,0.18,0.5,0.097,0.5,0.245,0.158,0.7,0.0,1.7,3.09,1.3,132.42383487,
002544,普天科技,19.27,0.2641,0.166,0.359,0.41,0.682,0.38,0.5,0.111,0.5,0.182,0.156,0.7,0.0,-1.33,2.61,1.25,131.1388806,
601778,晶科科技,4.8,0.264,0.106,0.456,0.473,0.528,0.481,0.5,0.036,0.5,0.2,0.084,0.7,0.0,-1.44,4.36,1.05,178.7027867,
300228,富瑞特装,7.67,0.2638,0.209,0.401,0.249,0.528,0.446,0.5,0.196,0.5,0.258,0.265,0.7,0.0,-1.54,3.74,1.06,45.82253961,
688270,ST臻镭,80.2,0.2637,0.044,0.485,0.407,0.528,0.736,0.5,0.045,0.5,0.124,0.144,0.7,0.0,-5.81,4.15,1.41,240.21074369,
600775,南京熊猫,10.44,0.2636,0.178,0.338,0.291,0.528,0.457,0.5,0.221,0.5,0.392,0.228,0.7,0.0,-1.42,2.95,1.04,95.40474243,
688108,赛诺医疗,19.46,0.2636,0.208,0.374,0.232,0.171,0.595,0.5,0.369,0.5,0.086,0.557,0.7,0.0,-3.47,3.85,1.01,81.3334592,
600452,涪陵电力,10.12,0.2632,0.182,0.529,0.416,0.528,0.15,0.5,0.056,0.5,0.35,0.112,0.7,0.0,0.9,2.87,1.36,155.49801538,
688531,日联科技,175.1,0.2632,0.08,0.468,0.371,0.528,0.519,0.5,0.031,0.5,0.036,0.764,0.7,0.0,-3.73,6.88,1.0,289.95498719,
300873,海晨股份,26.17,0.2631,0.094,0.58,0.49,0.178,0.262,0.5,0.234,0.5,0.143,0.417,0.7,0.0,-1.91,9.25,2.35,60.34717706,
000829,天音控股,8.11,0.263,0.186,0.34,0.4,0.423,0.46,0.5,0.112,0.5,0.333,0.141,0.7,0.0,-0.98,2.53,1.1,83.13564552,
300324,旋极信息,4.01,0.2629,0.235,0.545,0.262,0.451,0.206,0.5,0.245,0.5,0.167,0.243,0.7,0.0,0.25,3.47,1.37,69.27638286,
000753,漳州发展,4.82,0.2627,0.204,0.405,0.447,0.185,0.283,0.5,0.16,0.5,0.4,0.221,0.7,0.0,0.21,2.23,1.21,47.78938762,
300358,楚天科技,7.97,0.2627,0.192,0.39,0.316,0.171,0.393,0.5,0.375,0.5,0.2,0.519,0.7,0.0,-0.99,2.59,1.31,56.99287863,
603239,浙江仙通,16.17,0.2626,0.316,0.273,0.193,0.528,0.421,0.5,0.161,0.5,0.367,0.199,0.7,0.0,-1.82,2.1,1.17,43.775424,
600879,航天电子,20.18,0.2626,0.015,0.472,0.505,0.528,0.503,0.5,0.009,0.5,0.5,0.024,0.7,0.0,-2.32,5.03,1.02,665.7986056,
600331,宏达股份,13.06,0.2622,0.094,0.492,0.498,0.78,0.191,0.5,0.037,0.5,0.136,0.212,0.7,0.0,2.03,2.58,1.01,344.99296,
300065,海兰信,19.3,0.2621,0.163,0.808,0.207,0.297,0.15,0.5,0.07,0.5,0.667,0.105,0.7,0.0,2.66,6.91,1.42,139.25705788,
002259,升达林业,4.14,0.262,0.232,0.308,0.267,0.346,0.501,0.5,0.219,0.5,0.429,0.19,0.7,0.0,-2.82,2.93,1.06,31.14639025,
002031,巨轮智能,5.53,0.262,0.234,0.509,0.23,0.528,0.478,0.5,0.061,0.5,0.161,0.094,0.7,0.0,-3.32,6.47,1.19,121.62658055,
603121,华培动力,13.3,0.2611,0.153,0.44,0.321,0.528,0.467,0.5,0.132,0.5,0.233,0.199,0.7,0.0,-6.21,3.38,1.59,45.0249841,
300053,航宇微,16.12,0.2611,0.146,0.457,0.319,0.528,0.515,0.5,0.054,0.5,0.362,0.069,0.7,0.0,-1.83,4.73,1.01,112.33614087,
002229,鸿博股份,11.88,0.261,0.152,0.524,0.313,0.528,0.527,0.5,0.04,0.5,0.2,0.043,0.7,0.0,-4.58,9.83,1.26,58.94754877,
300174,元力股份,29.05,0.2609,0.22,0.655,0.49,0.815,0.509,0.5,0.075,0.5,0.06,0.086,0.7,0.0,1.36,14.19,1.0,105.80310958,P29_high_turnover
688818,电科蓝天,65.53,0.2607,0.146,0.496,0.523,0.528,0.74,0.5,0.026,0.5,0.75,0.053,0.7,0.0,-6.12,13.83,1.13,1138.20622512,P29_high_turnover
002149,西部材料,54.61,0.2606,0.063,0.472,0.393,0.836,0.54,0.5,0.005,0.5,0.154,0.008,0.7,0.0,-4.69,12.75,1.02,266.61381503,
300454,深信服,102.29,0.2604,0.215,0.568,0.257,0.822,0.187,0.5,0.094,0.5,0.014,0.166,0.7,0.0,1.07,3.82,1.13,441.44175736,
300039,上海凯宝,4.24,0.2601,0.24,0.352,0.407,0.192,0.307,0.5,0.206,0.5,0.231,0.323,0.7,0.0,-0.47,2.13,1.18,44.3504,
301307,美利信,59.9,0.26,0.137,0.575,0.305,0.528,0.76,0.5,0.779,0.5,0.235,0.37,0.0,0.0,-9.08,15.04,1.73,126.1494,P29_high_turnover
300627,华测导航,29.14,0.2598,0.223,0.368,0.292,0.528,0.365,0.5,0.177,0.5,0.333,0.093,0.7,0.0,-0.48,2.2,1.23,230.94040435,
600363,联创光电,33.52,0.2598,0.108,0.428,0.352,0.528,0.572,0.5,0.074,0.5,0.244,0.201,0.7,0.0,-2.7,4.01,1.2,151.13780844,
002038,双鹭药业,5.04,0.259,0.277,0.35,0.193,0.528,0.348,0.5,0.208,0.5,0.306,0.227,0.7,0.0,-0.79,2.68,1.04,51.77844,
688116,天奈科技,41.2,0.259,0.23,0.366,0.234,0.787,0.399,0.5,0.105,0.5,0.159,0.143,0.7,0.0,-1.18,3.13,1.04,151.01120501,
003021,兆威机电,94.35,0.259,0.108,0.426,0.392,0.528,0.607,0.5,0.061,0.5,0.118,0.123,0.7,0.0,-3.95,3.21,1.5,252.44686988,
002049,紫光国微,81.96,0.259,0.069,0.754,0.365,0.528,0.379,0.5,0.069,0.5,0.029,0.027,0.7,0.0,1.95,5.12,1.31,696.35633082,
002173,创新医疗,16.96,0.2586,0.185,0.641,0.269,0.654,0.165,0.5,0.137,0.5,0.103,0.128,0.7,0.0,-0.82,6.51,1.77,74.8418261,
001270,铖昌科技,128.28,0.2585,0.126,0.478,0.371,0.528,0.554,0.5,0.029,0.5,0.156,0.045,0.7,0.0,-4.47,4.99,1.05,264.404195,
605299,舒华体育,14.49,0.2581,0.184,0.362,0.359,0.311,0.465,0.5,0.129,0.5,0.4,0.147,0.7,0.0,-1.76,3.42,1.06,59.06983373,
300699,光威复材,28.57,0.258,0.149,0.379,0.436,0.528,0.33,0.5,0.118,0.5,0.25,0.152,0.7,0.0,0.11,2.37,1.06,237.5172664,
002240,盛新锂能,46.98,0.2579,0.174,0.75,0.245,0.724,0.159,0.5,0.044,0.5,0.1,0.002,0.7,0.0,2.71,10.43,1.15,430.00506107,
603268,松发股份,146.83,0.2578,0.033,0.611,0.496,0.297,0.386,0.5,0.018,0.5,0.333,0.189,0.7,0.0,0.36,4.17,1.38,1425.39378229,
688186,广大特材,16.16,0.2575,0.234,0.27,0.322,0.325,0.475,0.5,0.17,0.5,0.333,0.238,0.7,0.0,-2.12,2.4,1.09,45.32707993,
300677,英科医疗,38.85,0.257,0.298,0.471,0.266,0.171,0.511,0.5,0.072,0.5,0.114,0.049,0.7,0.0,-3.43,4.4,1.25,254.37164268,
603236,移远通信,51.15,0.2567,0.094,0.37,0.398,0.528,0.654,0.5,0.045,0.5,0.196,0.114,0.7,0.0,-3.14,3.59,1.09,206.11035055,
603678,火炬电子,65.19,0.2562,0.06,0.481,0.459,0.528,0.562,0.5,0.052,0.5,0.062,0.055,0.7,0.0,-3.78,10.17,1.06,310.02188675,
000988,华工科技,174.67,0.2561,0.044,0.536,0.495,0.528,0.53,0.5,0.009,0.5,0.02,0.033,0.7,0.0,-1.62,9.01,1.22,1756.31157832,
002895,川恒股份,31.77,0.2559,0.096,0.412,0.479,0.78,0.15,0.5,0.098,0.5,0.182,0.252,0.7,0.0,8.91,2.8,1.32,192.49645788,
601600,中国铝业,9.86,0.2559,0.241,0.574,0.219,0.843,0.221,0.5,0.003,0.5,0.061,0.001,0.7,0.0,5.12,3.07,1.08,1691.48017284,
300480,光力科技,35.97,0.2559,0.055,0.515,0.469,0.528,0.243,0.5,0.065,0.5,0.054,0.651,0.7,0.0,-3.05,11.38,1.22,133.16906922,
002222,福晶科技,101.52,0.2558,0.135,0.542,0.251,0.528,0.7,0.5,0.018,0.5,0.05,0.028,0.7,0.0,-1.44,9.46,1.2,477.3978,
000887,中鼎股份,19.88,0.2555,0.038,0.575,0.579,0.528,0.257,0.5,0.058,0.5,0.017,0.1,0.7,0.0,-8.97,8.27,1.92,261.7181617,
002366,融发核电,5.9,0.2554,0.29,0.342,0.27,0.633,0.277,0.5,0.123,0.5,0.091,0.164,0.7,0.0,-0.84,2.31,1.16,122.77532076,
002218,拓日新能,4.06,0.255,0.195,0.503,0.22,0.528,0.407,0.5,0.091,0.5,0.3,0.089,0.7,0.0,-0.73,3.88,1.27,57.17698605,
603826,坤彩科技,29.3,0.2548,0.054,0.377,0.497,0.5,0.445,0.5,0.108,0.5,0.286,0.139,0.7,0.0,-5.73,2.62,1.83,191.9736,
002899,英派斯,22.08,0.2545,0.135,0.518,0.331,0.311,0.471,0.5,0.134,0.5,0.2,0.181,0.7,0.0,-1.95,4.52,1.41,32.6335723,
301127,武汉天源,16.98,0.2545,0.203,0.575,0.233,0.689,0.167,0.5,0.166,0.5,0.033,0.223,0.7,0.0,14.88,10.05,3.57,114.45788695,
002865,钧达股份,63.06,0.2543,0.117,0.542,0.263,0.808,0.48,0.5,0.041,0.5,0.032,0.065,0.7,0.0,-1.28,8.69,1.16,196.28437239,
002572,索菲亚,8.0,0.2541,0.204,0.421,0.238,0.465,0.493,0.5,0.202,0.5,0.059,0.201,0.7,0.0,-0.5,2.15,1.62,77.04377312,
300210,森远股份,9.36,0.254,0.2,0.406,0.262,0.367,0.493,0.5,0.153,0.5,0.25,0.178,0.7,0.0,-1.27,3.41,1.14,45.3229876,
000592,平潭发展,7.31,0.2534,0.206,0.584,0.224,0.353,0.322,0.5,0.026,0.5,0.5,0.032,0.7,0.0,-0.14,5.61,1.06,141.21318321,
603596,伯特利,27.64,0.2533,0.097,0.251,0.535,0.528,0.54,0.5,0.057,0.5,0.092,0.163,0.7,0.0,-3.05,2.3,1.04,248.10754287,
603112,华翔股份,17.72,0.2529,0.13,0.37,0.384,0.528,0.35,0.5,0.165,0.5,0.2,0.284,0.7,0.0,-4.22,2.54,1.55,95.68116026,
603667,五洲新春,65.77,0.2528,0.083,0.549,0.401,0.528,0.477,0.5,0.039,0.5,0.023,0.098,0.7,0.0,-2.89,7.81,1.38,251.9990191,
001382,新亚电缆,18.33,0.2525,0.308,0.575,0.296,0.829,0.348,0.5,0.21,0.5,0.222,0.222,0.7,0.0,-8.72,13.01,2.98,75.5196,P29_high_turnover
600737,中粮糖业,12.03,0.2524,0.049,0.33,0.566,0.213,0.494,0.5,0.05,0.5,0.5,0.141,0.7,0.0,-6.02,2.06,1.62,257.30344183,
300516,久之洋,35.23,0.2523,0.115,0.352,0.326,0.717,0.493,0.5,0.121,0.5,0.19,0.122,0.7,0.0,-2.84,3.51,1.04,88.7796,
601566,九牧王,8.77,0.2522,0.272,0.281,0.275,0.255,0.52,0.5,0.145,0.5,0.188,0.242,0.7,0.0,-2.01,2.32,1.17,50.39567806,
002510,天汽模,6.02,0.2521,0.197,0.271,0.291,0.528,0.519,0.5,0.129,0.5,0.267,0.153,0.7,0.0,-2.59,2.36,1.11,61.11135022,
300255,常山药业,26.46,0.2519,0.076,0.742,0.458,0.528,0.172,0.5,0.004,0.5,0.02,0.009,0.7,0.0,2.36,5.49,1.15,243.18350832,
603538,美诺华,37.28,0.2511,0.101,0.537,0.419,0.528,0.336,0.5,0.049,0.5,0.061,0.149,0.7,0.0,-1.69,8.4,1.24,90.51802013,
000901,航天科技,18.05,0.251,0.108,0.37,0.445,0.528,0.457,0.5,0.095,0.5,0.108,0.107,0.7,0.0,-1.58,3.16,1.15,144.07535378,
300296,利亚德,6.55,0.251,0.038,0.5,0.442,0.528,0.515,0.5,0.034,0.5,0.15,0.061,0.7,0.0,-2.53,5.74,1.15,177.63450804,
300572,安车检测,26.9,0.2505,0.174,0.569,0.259,0.304,0.242,0.5,0.287,0.5,0.077,0.349,0.7,0.0,0.3,3.93,1.29,61.59799043,
000062,深圳华强,31.5,0.2504,0.046,0.516,0.37,0.717,0.511,0.5,0.045,0.5,0.048,0.058,0.7,0.0,-1.75,5.66,1.16,329.46143643,
688469,芯联集成-U,9.01,0.25,0.124,0.756,0.201,0.528,0.438,0.5,0.02,0.5,0.048,0.016,0.7,0.0,3.44,5.84,1.18,755.2801142,
688208,道通科技,26.71,0.2497,0.081,0.331,0.478,0.451,0.518,0.5,0.099,0.5,0.095,0.216,0.7,0.0,-3.15,2.61,1.29,179.00608176,
002930,宏川智慧,9.15,0.2491,0.181,0.322,0.349,0.178,0.34,0.5,0.228,0.5,0.429,0.321,0.7,0.0,-1.72,2.94,1.05,41.86033537,
688125,安达智能,178.9,0.2484,0.086,0.273,0.426,0.528,0.508,0.5,0.155,0.5,0.265,0.118,0.7,0.0,-6.11,2.12,1.21,146.92405088,
300055,万邦达,7.52,0.2482,0.146,0.419,0.335,0.507,0.387,0.5,0.133,0.5,0.143,0.161,0.7,0.0,-1.18,3.43,1.17,62.92357037,
300007,汉威科技,38.51,0.2482,0.116,0.562,0.293,0.528,0.498,0.5,0.034,0.5,0.078,0.048,0.7,0.0,-3.56,6.55,1.44,126.09930788,
603517,ST绝味,9.91,0.2481,0.165,0.418,0.47,0.241,0.171,0.5,0.119,0.5,0.25,0.29,0.7,0.0,-4.89,3.11,2.01,60.05479186,
688047,龙芯中科,144.88,0.2478,0.083,0.34,0.352,0.528,0.508,0.5,0.308,0.5,0.114,0.109,0.7,0.0,-1.1,2.71,1.06,580.9688,
603296,华勤技术,79.36,0.2476,0.034,0.522,0.455,0.528,0.506,0.5,0.022,0.5,0.044,0.03,0.7,0.0,-1.29,3.89,1.69,1203.25748104,
300204,舒泰神,20.32,0.2475,0.158,0.569,0.3,0.528,0.278,0.5,0.069,0.5,0.102,0.117,0.7,0.0,-0.88,5.63,1.18,97.08338318,
002429,兆驰股份,11.57,0.2473,0.211,0.293,0.238,0.29,0.731,0.5,0.041,0.5,0.333,0.052,0.7,0.0,-2.61,2.57,1.13,523.76702823,
002402,和而泰,24.76,0.2471,0.157,0.542,0.265,0.528,0.362,0.5,0.067,0.5,0.133,0.119,0.7,0.0,-0.08,3.99,1.24,228.63123649,
002624,完美世界,12.07,0.2471,0.168,0.628,0.29,0.661,0.202,0.5,0.014,0.5,0.056,0.013,0.7,0.0,0.58,5.14,1.08,234.15418636,
300182,捷成股份,5.43,0.2469,0.216,0.568,0.335,0.332,0.194,0.5,0.035,0.5,0.167,0.085,0.7,0.0,-0.55,7.53,1.09,144.64573182,
002779,中坚科技,74.81,0.2464,0.193,0.487,0.233,0.528,0.175,0.5,0.335,0.5,0.107,0.122,0.7,0.0,-9.46,3.95,1.75,138.24888,
600426,华鲁恒升,26.85,0.2459,0.167,0.67,0.197,0.78,0.205,0.5,0.03,0.5,0.045,0.021,0.7,0.0,5.25,3.32,1.43,567.9689997,
300850,新强联,28.53,0.2455,0.225,0.584,0.227,0.164,0.346,0.5,0.075,0.5,0.294,0.072,0.7,0.0,1.17,4.07,1.08,118.13868873,
688027,国盾量子,517.94,0.2454,0.048,0.453,0.412,0.528,0.487,0.5,0.122,0.5,0.059,0.108,0.7,0.0,-1.91,4.04,1.28,532.75826858,
605358,立昂微,68.71,0.2454,0.047,0.479,0.483,0.528,0.496,0.5,0.002,0.5,0.01,0.006,0.7,0.0,-2.12,12.64,1.05,530.57818919,
002192,融捷股份,89.88,0.2451,0.234,0.726,0.362,0.724,0.204,0.5,0.297,0.5,0.2,0.024,0.7,0.0,3.2,14.07,1.04,233.37809646,P29_high_turnover
002413,雷科防务,10.04,0.2444,0.088,0.527,0.3,0.528,0.459,0.5,0.065,0.5,0.188,0.068,0.7,0.0,-1.86,5.61,1.24,132.46180879,
002195,岩山科技,7.18,0.2443,0.108,0.502,0.408,0.752,0.192,0.5,0.029,0.5,0.055,0.051,0.7,0.0,0.84,2.9,1.24,406.85777275,
001237,惠康科技,63.56,0.2441,0.22,0.485,0.326,0.528,0.671,0.5,0.264,0.5,0.211,0.325,0.7,0.0,-4.51,13.51,1.08,94.29216891,P29_high_turnover
688017,绿的谐波,393.31,0.243,0.078,0.5,0.359,0.528,0.538,0.5,0.005,0.5,0.061,0.023,0.7,0.0,-3.6,10.6,1.15,721.05571464,
600699,均胜电子,23.79,0.2423,0.06,0.484,0.395,0.528,0.528,0.5,0.02,0.5,0.025,0.054,0.7,0.0,-3.57,3.91,1.59,368.92831694,
002025,航天电器,60.18,0.2421,0.076,0.5,0.45,0.528,0.248,0.5,0.069,0.5,0.125,0.076,0.7,0.0,-5.27,4.95,1.17,273.22909879,
603893,瑞芯微,179.91,0.2421,0.049,0.428,0.416,0.528,0.44,0.5,0.092,0.5,0.067,0.217,0.7,0.0,-0.42,2.93,1.21,757.41138486,
002405,四维图新,7.17,0.2416,0.147,0.526,0.289,0.822,0.189,0.5,0.041,0.5,0.029,0.051,0.7,0.0,0.99,2.85,1.33,169.93873786,
300124,汇川技术,68.95,0.2403,0.183,0.303,0.317,0.528,0.524,0.5,0.02,0.5,0.102,0.054,0.7,0.0,-3.13,2.12,1.35,1866.89291939,
601127,赛力斯,65.3,0.2389,0.173,0.477,0.202,0.528,0.301,0.5,0.005,0.5,0.5,0.011,0.7,0.0,0.76,2.34,1.36,1137.51626116,
002625,光启技术,32.51,0.2384,0.112,0.459,0.357,0.528,0.45,0.5,0.007,0.5,0.05,0.015,0.7,0.0,-4.8,3.61,1.85,700.45651394,
300115,长盈精密,30.45,0.2384,0.052,0.499,0.373,0.528,0.487,0.5,0.016,0.5,0.089,0.038,0.7,0.0,-2.37,4.16,1.47,414.52555837,
